1175,1381,daughter
1176,2835,daughter
1177,3787,father
1178,619,husband
1179,1609,uncle
1180,2125,mother
1181,286,daughter
1182,3273,uncle
1183,99,father
1184,1713,uncle
1185,2376,daughter
1186,853,husband
1187,243,husband
1188,125,auntie
1189,2264,wife
1190,105,uncle
1191,503,husband
1192,2569,son
1193,1657,father
1194,763,husband
1195,2632,uncle
1196,2248,uncle
1197,465,son
1198,3900,father
1199,90,husband
1200,1449,wife
1201,3716,mother
1202,2652,mother
1203,1919,son
1204,2202,sister
1205,2224,uncle
1206,3138,daughter
1207,355,uncle
1208,706,brother
1209,2384,son
1210,2838,uncle
1211,2351,father
1212,2724,auntie
1213,3419,husband
1214,1177,husband
1215,232,daughter
1216,1665,son
1217,676,mother
1218,2472,wife
1219,719,daughter
1220,2708,uncle
1221,3450,sister
1222,1247,daughter
1223,3233,sister
1224,2998,daughter
1225,3624,father
1226,2835,auntie
1227,2422,auntie
1228,346,mother
1229,2068,sister
1230,1269,brother
1231,580,son
1232,3696,mother
1233,2017,husband
1234,2772,mother
1235,1979,uncle
1236,100,auntie
1237,3119,auntie
1238,1145,auntie
1239,3720,mother
1240,2366,uncle
1241,2776,auntie
1242,2602,wife
1243,2325,brother
1244,769,brother
1245,1076,wife
1246,202,mother
1247,1317,uncle
1248,2510,daughter
1249,1780,brother
1250,3254,uncle
1251,3323,brother
1252,1,auntie
1253,616,uncle
1254,327,auntie
1255,1298,father
1256,1361,son
1257,2682,sister
1258,469,mother
1259,132,mother
1260,1586,sister
1261,850,son
1262,1711,son
1263,3685,uncle
1264,1780,mother
1265,1907,father
1266,2406,father
1267,807,sister
1268,3203,father
1269,3835,husband
1270,3842,sister
1271,2037,wife
1272,3240,sister
1273,2693,uncle
1274,3081,auntie
1275,1274,wife
1276,2020,husband
1277,2472,son
1278,1853,son
1279,2586,husband
1280,346,brother
1281,1623,auntie
1282,2269,father
1283,2006,husband
1284,1667,mother
1285,2881,brother
1286,3521,father
1287,3371,sister
1288,890,father
1289,368,sister
1290,640,sister
1291,81,uncle
1292,3536,son
1293,301,father
1294,1004,wife
1295,446,son
1296,2678,uncle
1297,824,son
1298,434,son
1299,162,husband
1300,2521,sister
1301,2066,daughter
1302,1980,mother
1303,3786,uncle
1304,671,son
1305,1013,wife
1306,593,son
1307,2400,sister
1308,2925,sister
1309,2904,husband
1310,786,son
1311,2887,brother
1312,1187,brother
1313,1454,sister
1314,3741,sister
1315,1570,sister
1316,3292,uncle
1317,1446,sister
1318,620,auntie
1319,204,husband
1320,272,mother
1321,3370,auntie
1322,3477,husband
1323,3742,mother
1324,1684,mother
1325,1827,auntie
1326,2377,auntie
1327,3054,wife
1328,2678,mother
1329,1361,son
1330,119,father
1331,1421,daughter
1332,1444,son
1333,821,father
1334,393,uncle
1335,295,son
1336,3620,wife
1337,3465,wife
1338,3075,father
1339,2213,uncle
1340,476,wife
1341,2820,uncle
1342,2505,brother
1343,2220,husband
1344,1129,mother
1345,3673,wife
1346,3512,auntie
1347,3964,son
1348,74,uncle
1349,2199,uncle
1350,1033,daughter
1351,2932,brother
1352,276,wife
1353,2760,wife
1354,1492,auntie
1355,1739,husband
1356,3133,wife
1357,916,husband
1358,3913,sister
1359,1015,brother
1360,1684,daughter
1361,1726,uncle
1362,2647,auntie
1363,2344,uncle
1364,2981,husband
1365,1796,father
1366,1831,mother
1367,2507,auntie
1368,1431,mother
1369,1697,father
1370,2847,mother
1371,1610,auntie
1372,3120,wife
1373,3820,brother
1374,897,father
1375,200,father
1376,1422,wife
1377,3832,son
1378,1804,sister
1379,2759,wife
1380,2829,uncle
1381,339,sister
1382,3320,son
1383,3076,father
1384,518,wife
1385,458,brother
1386,2813,auntie
1387,2008,son
1388,2604,sister
1389,2978,daughter
1390,3306,wife
1391,55,daughter
1392,2287,uncle
1393,510,uncle
1394,48,husband
1395,306,wife
1396,1755,son
1397,766,sister
1398,3895,auntie
1399,2519,wife
1400,3064,uncle
1401,1436,uncle
1402,3077,sister
1403,3406,son
1404,1386,father
1405,815,sister
1406,2236,uncle
1407,3292,daughter
1408,2928,son
1409,3562,son
1410,2458,sister
1411,3138,wife
1412,2759,husband
1413,988,uncle
1414,1657,son
1415,540,wife
1416,3302,sister
1417,2767,daughter
1418,2415,uncle
1419,3172,husband
1420,3201,brother
1421,3499,wife
1422,1869,sister
1423,1679,wife
1424,392,father
1425,691,sister
1426,3203,father
1427,3533,daughter
1428,776,sister
1429,2660,uncle
1430,568,son
1431,2507,brother
1432,1095,sister
1433,795,husband
1434,84,auntie
1435,498,uncle
1436,2186,husband
1437,3406,father
1438,3640,father
1439,3880,husband
1440,2896,auntie
1441,880,mother
1442,1698,husband
1443,1900,sister
1444,1910,auntie
1445,880,sister
1446,1067,father
1447,2844,father
1448,243,husband
1449,376,father
1450,427,brother
1451,1936,uncle
1452,3644,auntie
1453,3888,son
1454,2066,mother
1455,2846,auntie
1456,1055,uncle
1457,3323,wife
1458,911,sister
1459,3703,wife
1460,2666,father
1461,3254,daughter
1462,1451,father
1463,3335,father
1464,483,son
1465,3038,daughter
1466,1805,father
1467,1398,daughter
1468,47,sister
1469,41,husband
1470,149,uncle
1471,1195,wife
1472,1422,mother
1473,2954,husband
1474,2595,husband
1475,1766,sister
1476,3483,son
1477,3600,son
1478,496,mother
1479,1123,auntie
1480,1646,mother
1481,3589,brother
1482,2129,wife
1483,156,daughter
1484,3036,brother
1485,401,auntie
1486,1977,brother
1487,2598,father
1488,948,husband
1489,150,son
1490,53,mother
1491,273,sister
1492,3201,son
1493,2708,auntie
1494,1296,auntie
1495,3946,brother
1496,1805,sister
1497,2277,husband
1498,560,son
1499,538,brother
1500,2650,son
1501,2016,brother
1502,885,father
1503,2086,daughter
1504,521,son
1505,568,son
1506,2142,husband
1507,2768,uncle
1508,3061,daughter
1509,1883,auntie
1510,1734,sister
1511,2898,son
1512,3895,uncle
1513,3094,mother
1514,1345,auntie
1515,2536,father
1516,98,uncle
1517,909,auntie
1518,3297,son
1519,3589,wife
1520,1894,daughter
1521,1766,sister
1522,2198,wife
1523,3386,uncle
1524,239,daughter
1525,3101,mother
1526,1703,brother
1527,3669,mother
1528,2789,son
1529,239,daughter
1530,3516,mother
1531,3198,son
1532,3755,mother
1533,2546,brother
1534,118,auntie
1535,3321,son
1536,290,daughter
1537,2585,auntie
1538,3411,sister
1539,3625,mother
1540,3078,mother
1541,83,husband
1542,1421,brother
1543,3305,uncle
1544,3758,father
1545,426,brother
1546,122,mother
1547,3699,sister
1548,1934,mother
1549,1670,daughter
1550,107,brother
1551,1628,father
1552,566,mother
1553,1609,husband
1554,1455,son
1555,2804,daughter
1556,1554,son
1557,3059,daughter
1558,3888,uncle
1559,1448,sister
1560,10,daughter
1561,573,sister
1562,2994,wife
1563,3041,daughter
1564,3810,daughter
1565,2464,son
1566,3737,husband
1567,2980,auntie
1568,2745,auntie
1569,1326,sister
1570,2626,uncle
1571,1138,sister
1572,2348,wife
1573,3702,wife
1574,2887,sister
1575,1864,father
1576,2386,husband
1577,3810,mother
1578,285,son
1579,351,brother
1580,3264,auntie
1581,90,wife
1582,2103,husband
1583,139,uncle
1584,1252,sister
1585,2272,brother
1586,3395,brother
1587,3901,son
1588,1771,son
1589,3892,husband
1590,2986,auntie
1591,1378,wife
1592,2430,sister
1593,1007,auntie
1594,2930,father
1595,580,daughter
1596,575,father
1597,1450,mother
1598,2014,auntie
1599,295,father
1600,3214,brother
1601,2423,father
1602,3626,uncle
1603,491,brother
1604,72,auntie
1605,3556,mother
1606,306,auntie
1607,2479,sister
1608,1316,brother
1609,2014,wife
1610,3882,wife
1611,1577,father
1612,3959,husband
1613,3657,husband
1614,3365,husband
1615,3697,uncle
1616,1392,auntie
1617,2731,sister
1618,2896,daughter
1619,3670,daughter
1620,3898,daughter
1621,2528,father
1622,214,brother
1623,3173,daughter
1624,2623,wife
1625,3653,husband
1626,2876,mother
1627,2247,daughter
1628,1729,uncle
1629,336,wife
1630,68,father
1631,417,mother
1632,481,daughter
1633,3891,father
1634,2637,daughter
1635,3252,mother
1636,3066,father
1637,1151,wife
1638,1935,son
1639,3901,uncle
1640,164,mother
1641,1725,wife
1642,737,uncle
1643,1620,daughter
1644,1204,wife
1645,1781,brother
1646,1588,sister
1647,2191,sister
1648,2041,wife
1649,809,sister
1650,759,mother
1651,3486,mother
1652,2559,daughter
1653,1977,mother
1654,1940,brother
1655,1391,sister
1656,2317,father
1657,3774,auntie
1658,3536,father
1659,1321,uncle
1660,1801,son
1661,3569,uncle
1662,173,wife
1663,1811,uncle
1664,1873,mother
1665,132,uncle
1666,3497,brother
1667,140,father
1668,2529,sister
1669,69,sister
1670,3485,uncle
1671,2035,auntie
1672,466,son
1673,2017,uncle
1674,897,sister
1675,1567,husband
1676,3639,uncle
1677,1948,mother
1678,3621,mother
1679,3429,son
1680,3872,husband
1681,3483,son
1682,3864,brother
1683,1111,wife
1684,1529,husband
1685,3933,wife
1686,1379,mother
1687,513,brother
1688,2090,wife
1689,2716,son
1690,461,mother
1691,2700,uncle
1692,471,mother
1693,3214,son
1694,983,husband
1695,3325,uncle
1696,1407,son
1697,2696,wife
1698,1662,son
