215,3219,2854,24.3
216,2411,1811,72.2
217,3086,2662,34.1
218,2650,2123,52.8
219,1199,21,21
220,2926,1349,98.3
221,1971,1828,20.5
222,1242,2201,38.1
223,3996,1954,97.6
224,1882,1334,27.5
225,1966,2124,0
226,3683,1187,81.9
227,2861,335,66.4
228,3146,1442,11
229,3889,1601,2.7
230,3367,506,4.8
231,2754,2924,82.6
232,1275,2203,66
233,1226,1834,6.4
234,633,2620,36.6
235,2965,2518,15.5
236,3283,923,30.2
237,3639,2624,46.1
238,3916,2733,23.9
239,3764,1734,8
240,3460,2827,52.1
241,762,96,59.4
242,3483,2561,57.9
243,434,2450,42.6
244,2900,2101,37.6
245,2702,1680,58
246,1803,278,79.5
247,1693,2798,22.3
248,3897,2002,69
249,2678,852,3.4
250,3794,2410,38.7
251,1454,1945,82
252,3943,1964,22.7
253,1016,1733,72.3
254,3126,904,68.2
255,2915,1319,22.9
256,105,313,26.8
257,1581,646,56.5
258,3221,1995,32.1
259,3277,2297,39.3
260,817,301,59.3
261,950,2733,62.9
262,519,263,37.9
263,1512,1221,85.5
264,3568,1829,38.2
265,46,1276,2.4
266,165,1571,29.8
267,1007,2999,75.3
268,739,2812,41.7
269,2530,341,47.7
270,2952,1215,95.8
271,396,2933,13.1
272,851,2007,0.5
273,1187,2190,90.3
274,561,869,21.9
275,145,26,44.3
276,698,2575,81.1
277,1686,146,90
278,3660,226,43.4
279,2025,2962,30.2
280,3782,1498,5.6
281,2992,1019,70.3
282,1875,1442,23.5
283,2412,1737,35.9
284,2079,2888,83.9
285,2980,128,53.4
286,2516,2894,42
287,2421,489,89.5
288,681,864,10.1
289,408,2011,58
290,1234,2142,46.9
291,2101,2121,1.2
292,200,1623,75
293,3036,2919,83.7
294,2539,61,67.1
295,2468,2142,39.4
296,2343,2725,41.8
297,3481,2139,74.1
298,1854,647,47.1
299,2011,512,91.5
300,3510,2870,79.9
301,2473,1369,74.9
302,1770,75,62.2
303,2340,2612,11.9
304,2006,2905,50.9
305,779,580,42.6
306,2359,2217,67.8
307,845,1949,18.6
308,2165,28,89.9
309,3444,389,78.2
310,3733,643,82
311,3839,1793,77.7
312,986,307,81.2
313,421,396,35.7
314,3782,1028,44
315,1713,1693,51.4
316,1344,1635,33.7
317,2911,559,26.2
318,2204,2274,10.8
319,3260,40,68.7
320,450,1089,48.6
321,2392,123,21.4
322,2082,1964,89.6
323,1806,1631,80.2
324,1786,1194,14.8
325,3691,469,45.2
326,1019,2171,18.6
327,446,2958,76.6
328,2248,1441,39.2
329,3218,192,50.1
330,2796,1832,13.3
331,1475,1369,24.2
332,3989,1043,79.2
333,2003,979,67.8
334,795,409,28
335,1156,2021,62.8
336,2646,1787,76.1
337,700,1554,53.2
338,596,660,1.1
339,13,905,23.2
340,2863,62,11.2
341,463,2832,42
342,3631,2712,44.1
343,3623,2316,45.5
344,956,292,44.7
345,2716,2287,9.8
346,2514,1487,12.9
347,2245,373,49.4
348,816,348,89.1
349,370,2256,8.3
350,3479,2973,2.6
351,1343,500,52.4
352,3707,2573,63.1
353,3604,960,80.1
354,2541,1238,61.8
355,3648,1684,9.8
356,2669,2660,0.3
357,1740,1384,82.7
358,1888,689,79.6
359,3902,2517,49.6
360,925,82,96.1
361,3841,506,99.3
362,1432,783,75.6
363,3213,2378,62.1
364,712,1210,62
365,3401,2829,44.9
366,1409,2978,74.8
367,2803,2359,21.9
368,1178,1628,75.3
369,1629,2007,98.7
370,336,1462,3.6
371,2683,384,98
372,3118,211,41.1
373,1136,1285,55.7
374,1760,1746,55.5
375,2569,1969,81.6
376,1525,799,48
377,3454,1531,96.7
378,2719,2116,35.1
379,3984,2065,17
380,3416,1642,54.8
381,357,2907,18.9
382,2892,742,29.4
383,3749,1206,7.1
384,2204,2756,54.5
385,1173,1800,31
386,1500,1947,17.8
387,435,95,13.2
388,1482,910,94.7
389,2215,1352,56
390,3264,1840,67.9
391,2764,547,32.3
392,3468,304,74
393,2223,1762,60.9
394,3080,667,96.3
395,1059,2612,83.6
396,3447,2186,38.8
397,3154,1869,79.6
398,102,830,21.7
399,1947,2706,65.9
400,1163,1259,20.6
401,2679,2140,72.8
402,2291,2864,95
403,1437,601,95.9
404,3099,2644,56.3
405,2366,2082,72.1
406,3026,112,72
407,1037,2074,62.1
408,748,723,69.5
409,1106,1345,40.4
410,2389,1418,61
411,2618,626,47.1
412,1599,999,93.3
413,2846,2122,9.1
414,258,2998,63.9
415,2424,1677,96.7
416,3919,2558,19.4
417,1890,2995,64.5
418,726,1356,50.5
419,2991,2248,96.1
420,3161,1929,42
421,1123,284,34
422,837,440,31.3
423,2288,192,72.4
424,894,779,14.5
425,2596,640,37.2
426,710,861,37.1
427,1163,637,26.4
428,105,1421,31.1
429,1495,1435,47.2
430,17,1676,64.9
431,3650,718,69.3
432,689,2530,63.9
433,785,2224,62.7
434,1285,2314,18
435,1340,1036,52
436,3581,1929,98.4
437,34,1943,68.7
438,3595,307,10.5
439,1018,2294,6.9
440,3370,1047,83.6
441,3201,2481,32
442,1469,2178,56.1
443,459,2103,45.2
444,430,833,38.8
445,2792,731,8.7
446,2660,444,55.8
447,3551,2545,59.6
448,442,1755,58
449,835,1739,64.7
450,1635,2632,75.1
451,1691,1487,76.9
452,2017,635,58.2
453,2216,13,10.3
454,22,1128,78.6
455,2737,2476,15.7
456,2907,2963,55.2
457,2854,1732,24.4
458,2937,2484,74.8
459,2158,55,87.2
460,135,529,78.9
461,1630,553,31.7
462,1866,2284,61
463,146,4,80.8
464,1459,1303,76.4
465,2708,68,72.4
466,559,1539,83.6
467,2081,201,14.4
468,1341,2338,50.6
469,995,2045,32.1
470,1365,2418,71.7
471,1210,2245,87.3
472,1591,236,21.5
473,2162,2994,18.9
474,3709,1315,62.1
475,1067,2344,52.9
476,2509,1730,6.7
477,3656,1254,48.8
478,2903,1448,15.5
479,1409,2554,78.3
480,1126,603,96.6
481,1217,1758,25
482,3755,1223,98.7
483,2465,1956,79.5
484,1131,2117,63.4
485,2687,1058,10.6
486,3963,2208,49.2
487,3705,536,82.2
488,3434,1864,67.3
489,416,1861,58.4
490,2953,97,8.6
491,3765,1194,22.1
492,57,2527,3
493,210,2469,88.3
494,858,2550,20.4
495,2833,2515,46.9
496,1403,1996,86.1
497,3335,1624,92.3
498,695,1707,25.5
499,594,2569,13.4
500,3299,543,53.7
501,1545,1788,50.2
502,3032,1126,56.6
503,1172,119,18.4
504,1531,2075,10.4
505,237,781,25.8
506,2047,2565,59
507,2017,2461,17.5
508,1507,2904,30.4
509,1576,2133,15.7
510,2596,435,83.7
511,3751,400,9.5
512,2010,1910,34.4
513,1603,2925,39.8
514,1494,554,27.9
515,1256,1992,94.3
516,191,399,49.5
517,239,2165,85.1
518,604,41,35.7
519,2255,387,59
520,3092,1042,87.7
521,2359,460,92
522,3903,1771,29.6
523,486,644,76.6
524,230,2136,96.2
525,3161,119,34.6
526,3463,195,14.4
527,745,2083,57.9
528,2670,2343,93.8
529,147,1612,83.2
530,3463,195,92.4
531,3064,2410,69
532,1143,384,66.9
533,3261,2492,42.9
534,1018,6,3.4
535,2703,757,89.9
536,1533,1362,57.6
537,3035,2346,87.1
538,298,337,2.7
539,1975,295,75.8
540,2938,1044,54.9
541,1968,2798,51.2
542,308,1420,31.8
543,2426,2819,7.7
544,1824,1804,27.5
545,3154,575,36.5
546,2445,257,84
547,2327,1265,17.4
548,420,369,66.1
549,2017,1228,69.8
550,386,578,91.7
551,1850,2461,61.3
552,416,1305,86.7
553,53,2801,94.7
554,1505,2555,51.4
555,1610,262,2
556,1783,1474,55.4
557,1851,2897,59.4
558,2651,1835,44.6
559,3616,2420,9
560,567,329,3.6
561,3519,823,22.7
562,3206,1890,55.6
563,2299,2726,30.1
564,3168,1333,60.7
565,1926,932,78.4
566,3781,922,80.9
567,2165,645,88.9
568,2630,1218,66.2
569,1987,193,53.9
570,3622,14,64.6
571,1620,1948,23.7
572,151,470,13
573,455,1833,98.3
574,3406,2084,14.7
575,3520,1268,1.6
576,446,2661,74.2
577,1621,957,12.6
578,2774,1939,34.5
579,3192,2409,3.9
580,2883,1851,27.6
581,444,2903,72.1
582,243,899,55
583,356,2766,25.2
584,2168,2548,84.3
585,3298,2691,76.3
586,3897,2704,56.6
587,3209,937,62.2
588,3988,1294,49.3
589,3393,1345,60.3
590,1885,141,43
591,2815,1422,9.1
592,1852,2491,92.1
593,3347,2890,28.4
594,3453,1656,78.3
595,2819,2316,11.9
596,2439,566,93.4
597,301,1805,10.1
598,2271,2403,65.2
599,2924,385,77
600,542,1780,19.4
601,1422,1433,71.2
602,2363,2261,7.6
603,3647,558,16.4
604,2501,1134,25.3
605,1333,2280,55.5
606,1754,1626,71.9
607,2754,1010,64.1
608,284,408,6.4
609,1653,2087,82.5
610,2299,184,15.2
611,914,1087,98.6
612,3716,2373,13.3
613,1384,2232,84.7
614,1913,1677,39.8
615,3571,263,84.2
616,1026,1917,73.3
617,2181,2547,39.8
618,2094,1218,19.4
619,139,516,80.4
620,2884,52,4.3
621,1106,2000,13.3
622,1429,2913,25.5
623,2414,1561,48.5
624,1510,2915,62.7
625,2424,2749,34.7
626,1074,2566,22.9
627,3000,172,35.1
628,1395,2659,11.4
629,2585,1799,39.7
630,1938,1264,62.7
631,1982,992,59.9
632,1676,2734,50
633,259,1251,23.6
634,3442,1413,48
635,3074,1220,68.3
636,1482,460,54.3
637,483,2401,76.5
638,2944,1911,19.2
639,712,1261,19.1
640,131,2295,52.3
641,3417,2053,0.6
642,483,89,61.4
643,876,1924,28.8
644,1358,1559,13.4
645,1678,1477,48.4
646,3323,944,44.6
647,3697,1254,69.5
648,2662,1643,72.9
649,2918,2553,28.6
650,1992,2538,13.5
651,2040,1879,62.3
652,2352,836,11.6
653,822,1085,72.8
654,2508,544,15.4
655,3349,190,8.1
656,445,1706,98.5
657,3669,1407,15.9
658,1359,900,90.1
659,930,2623,33.3
660,14,1356,2.7
661,3027,2985,77.6
662,3493,2986,17.4
663,1969,2058,94.4
664,3897,785,40.5
665,3243,902,89.7
666,3730,2550,63.2
667,2467,1598,6.8
668,2127,736,20.1
669,152,2613,39.5
670,3369,2394,10.3
671,986,2813,11.4
672,3003,816,43.1
673,2282,1318,14.8
674,2134,653,69.9
675,2479,1878,57.7
676,2858,2504,6.5
677,373,1590,89.6
678,3970,323,51.7
679,3332,925,10.1
680,1134,1669,5.6
681,2318,2500,25.7
682,3599,383,50.8
683,3640,938,79.8
684,1344,1438,27.2
685,1046,2977,94.7
686,3144,2018,66.3
687,3260,844,19.8
688,2248,1288,2
689,3059,2713,17
690,2171,217,80
691,1321,955,99.3
692,2110,801,12.9
693,3778,1965,35.9
694,2913,2336,96.4
695,2222,360,81.1
696,3757,1189,22.7
697,2477,1715,34.1
698,3907,729,53.3
699,1643,2317,18
700,540,1722,84.2
701,1405,1323,31.8
702,1147,356,52.3
703,3264,875,83.5
704,1836,21,82.6
705,367,1347,59.7
706,2013,1693,90.2
707,3908,1103,7.6
708,32,1170,89.3
709,2566,1749,5.8
710,308,2030,74
711,1781,1339,32.1
712,2720,565,43.2
713,3781,2253,84.9
714,3340,2682,19.5
715,3379,2566,10.6
716,348,1282,18.4
717,2330,580,44
718,2323,1213,15.7
719,2955,2403,13.3
720,1968,1101,32.2
721,697,2051,92.2
722,3326,285,84.6
723,597,954,62.1
724,1803,305,29.3
725,1039,952,28
726,3436,2514,4.6
727,478,16,95.5
728,2031,2290,85.6
729,2194,2786,45.7
730,2605,1982,63.8
731,3971,2799,47.7
732,3128,2274,73
733,1209,2093,42.2
734,3200,2204,59.7
735,3170,765,52.1
736,1021,508,78.2
737,2992,443,93.5
738,3455,160,10.4
739,2129,1782,36.9
740,2072,220,62.6
741,489,512,80.4
742,1595,2178,31.5
743,3212,1976,59.7
744,1925,377,84.3
745,3601,1980,22.8
746,3750,2034,22.5
747,1552,1433,68.2
748,1227,960,17.1
749,361,1414,33.4
750,3828,2299,8.5
751,3338,1627,15.7
752,2109,369,67.7
753,3280,413,20.1
754,2752,313,41.4
755,1037,1435,32.6
756,1055,118,80.6
757,2913,389,99.6
758,2032,2242,30.8
759,1639,2100,86.9
760,1417,376,60.3
761,1217,2123,46.1
762,3032,2084,9.3
763,1137,2662,77.5
764,908,1952,24.2
765,1813,936,61.1
766,639,170,54.1
767,2728,2453,78.1
768,1175,2663,40.1
769,2230,2520,7.6
770,1443,54,64.1
771,2431,2363,40.1
772,2169,717,99.2
773,420,432,21.2
774,2045,1398,51.4
775,497,661,91.2
776,2404,2474,0
777,2365,1688,73.1
778,2245,624,8.9
779,3705,941,2.3
780,3382,2232,89.6
781,2411,2222,7.6
782,1939,572,66.3
783,321,1693,51.9
784,3862,635,43.6
785,95,2326,65.3
786,3722,1020,33.7
787,1403,478,11.8
788,3360,1886,99.6
789,2784,2170,51.5
790,1236,133,40.6
791,1010,955,25.9
792,2528,2590,11.6
793,194,1965,4.2
794,812,2483,49.6
795,2078,2857,24.8
796,3200,1252,63.2
797,2904,1327,87.7
798,1376,1383,17.9
799,666,786,73.4
800,66,1116,98.1
801,1352,256,93.8
802,1075,1816,84
803,3350,1022,93.9
804,3660,1895,6.4
805,2849,2748,68.4
806,676,2523,91.2
807,1677,1864,69.1
808,3270,2241,41.5
809,2318,1922,63
810,657,1003,96.1
811,3701,753,44.8
812,2052,2025,74.5
813,2121,1205,43.5
814,1432,455,25
815,2680,1119,67.4
816,2340,693,44.7
817,3790,159,86.4
818,1922,2335,36.7
819,1542,1659,82.9
820,822,2891,67.9
821,245,648,86.1
822,3776,1397,60.3
823,2599,2181,80.5
824,3743,1094,0.3
825,3902,697,28.6
826,2450,2444,59.9
827,50,1296,89.9
828,1627,2765,3.8
829,682,2192,46
830,588,2026,33.4
831,3808,492,47.7
832,3685,1124,38.5
833,3151,939,0.3
834,631,1629,41.4
835,3742,503,11.2
836,3416,1616,79.3
837,936,1389,86.6
838,3768,904,92.6
839,3654,1707,87
840,3091,380,56.1
841,2766,2834,82.9
842,1394,771,24.2
843,651,2797,40.5
844,1246,1669,37.4
845,3946,1482,66
846,3116,1197,74.3
847,2359,1843,59
848,1647,1886,28.6
849,2374,1351,81.6
850,690,2697,47.9
851,2549,2051,88.1
852,619,883,24.7
853,1863,1326,7.4
854,412,2833,46.7
855,2510,1651,93
856,3820,2367,13.7
857,3708,471,21.8
858,1329,1366,14.8
859,1557,1387,8.5
860,3654,325,24.3
861,788,1380,92
862,3945,1644,97.5
863,1217,1180,54.5
864,3946,2887,43.8
865,3314,163,75.7
866,3733,654,29.9
867,479,743,17.5
868,614,1217,1.1
869,2656,739,72.8
870,1791,790,4.4
871,804,653,35.9
872,3123,844,70.8
873,2373,2112,40
874,3280,2737,25.2
875,3525,2034,47.1
876,3884,427,15.7
877,1014,1167,31.7
878,757,2636,34.2
879,1701,1144,67.6
880,3806,1878,79.3
881,3215,1647,66.2
882,705,2986,57
883,1842,524,6.1
884,2693,1479,97.3
885,1183,1934,4.9
886,1169,1138,87.2
887,3087,1187,49.8
888,1744,1368,88.5
889,1573,46,95.8
890,945,2698,57.3
891,2959,2107,29.7
892,3817,1859,67.9
893,605,1195,83.3
894,3617,2676,7
895,3591,336,75.5
896,982,2229,53
897,121,2822,55.3
898,1655,2490,11.8
899,2753,709,97.6
900,3038,667,96.6
901,657,1102,2
902,322,1020,82.5
903,369,2350,74.4
904,3309,673,39.4
905,3930,51,35.1
906,1556,2917,76.6
907,233,2614,51
908,118,1730,81.6
909,2198,522,52.7
910,1693,1511,85.5
911,2988,2718,31.5
912,762,1348,37.7
913,2735,2399,72.2
914,3063,59,22.4
915,2851,2144,51.1
916,364,2000,0.7
917,2724,1653,39.6
918,101,527,6.4
919,3537,495,65.4
920,3186,915,18.3
921,352,1951,63.4
922,1210,559,22.6
923,328,2390,61.2
924,2955,998,35.4
925,494,2396,32.6
926,3035,2850,96.2
927,2489,1866,59.4
928,1620,1454,24.7
929,3213,1188,91.1
930,3011,2786,72
931,1772,1169,42
932,8,1332,25
933,2564,773,4.7
934,3594,1258,36.6
935,2292,2790,42.5
936,3818,387,11.4
937,53,484,85.8
938,37,2301,48.1
939,1312,1027,28.1
940,707,1644,95
941,3346,1499,65.9
942,2987,1844,62.5
943,3666,2141,94
944,1451,994,10.1
945,3025,2959,25.3
946,2972,1516,1.6
947,1329,1542,50.3
948,490,1164,68.7
949,1983,1590,81
950,3458,1417,29.2
951,2238,622,44.6
952,1276,1303,15.9
953,3958,2090,93.3
954,149,2813,68.5
955,2824,670,93.6
956,982,1311,46
957,558,1432,54.5
958,1663,23,53.2
959,478,2249,83
960,3370,2418,74
961,54,535,28.7
962,3139,325,33.7
963,3528,315,84.3
964,683,2285,87.1
965,3745,433,36.1
966,2174,833,13.9
967,917,1614,70.5
968,1969,2362,39.6
969,2719,1083,72.9
970,1419,164,31.7
971,2547,2952,36.8
972,252,399,57.5
973,3281,1044,16.7
974,199,1555,6.9
975,3585,2102,35
976,1497,598,13.3
977,2458,1822,37.3
978,3289,1932,44.3
979,2277,2079,59.7
980,2533,2324,15.6
981,1431,1535,77
982,2287,2975,17.9
983,733,32,73.6
984,596,2147,97.3
985,2894,2670,32.1
986,3432,837,21.2
987,3158,178,6.9
988,1647,2463,7
989,2342,2671,95.3
990,693,1179,26.8
991,224,1149,90.4
992,1665,297,35.3
993,2235,2509,0.1
994,3646,708,72.9
995,2333,907,86.8
996,528,1694,18.2
997,2542,1522,60.2
998,358,360,38.3
999,1756,2340,63.3
1000,76,454,80.1
1001,2495,2591,70.8
1002,2350,1447,64.9
1003,3272,869,25.2
1004,2121,2164,28.3
1005,571,1019,75.6
1006,922,1924,21
1007,1759,2704,39.3
1008,1675,425,83.3
1009,308,1021,90.7
1010,981,859,15.3
1011,3013,377,48.2
1012,3494,304,51
1013,3284,2041,77.4
1014,3668,801,11.9
1015,1270,1301,52.7
1016,2882,2848,4.9
1017,1328,437,82.1
1018,2845,679,99.1
1019,2524,642,9.8
1020,3009,1820,59.9
1021,3901,2704,79.7
1022,582,2125,42.5
1023,1093,2575,76.7
1024,928,2515,99.8
1025,3940,527,61.3
1026,861,438,27.1
1027,1746,1970,47.9
1028,3615,735,95
1029,3510,1631,42.6
1030,1707,352,94.7
1031,720,370,76.7
1032,1600,2839,84.7
1033,1310,289,70.6
1034,54,1072,0.6
1035,1608,1987,70
1036,3825,44,85
1037,2457,2208,68.2
1038,3242,2057,37.8
1039,374,2395,89.5
1040,522,2596,36.1
1041,3207,2660,7.9
1042,664,58,55.4
1043,3642,1326,74.2
1044,2676,792,42.2
1045,3967,276,63.6
1046,3642,552,64.6
1047,2192,1421,63.2
1048,2095,2359,30.8
1049,2949,508,69.7
1050,1051,897,20
1051,3201,1519,77.5
1052,1426,455,64.7
1053,732,2580,34.3
1054,1049,2493,86.8
1055,3318,1949,34.8
1056,272,1048,31.6
1057,2714,2148,77.9
1058,1222,299,56.4
1059,881,2486,78.9
1060,3551,2912,5.5
1061,3710,41,50.5
1062,275,2376,21.5
1063,891,983,34.2
1064,3000,2245,85.6
1065,1219,600,26.9
1066,2636,1703,90.8
1067,3227,312,14.4
1068,2109,1469,93.3
1069,2994,389,75.3
1070,3745,1647,66.6
1071,780,39,11.7
1072,189,477,83.8
1073,2842,2914,28
1074,1834,32,97.3
1075,3052,308,48
1076,1529,1412,74.6
1077,2880,631,95.8
1078,2279,2244,6.4
1079,3317,1961,0.5
1080,2883,2414,16.5
1081,1108,2542,84.4
1082,1130,2262,16.5
1083,1484,1063,67.7
1084,2635,1769,39
1085,74,2499,17.3
1086,309,1348,53.3
1087,3836,1809,78.2
1088,729,2192,97.7
1089,1924,933,9.1
1090,515,284,43.1
1091,3169,241,73.3
1092,249,201,2.5
1093,880,256,83.1
1094,1384,1665,17.8
1095,1283,1340,33.2
1096,1114,879,64.3
1097,1335,2182,64.4
1098,1847,1747,2.7
1099,3049,1582,7.3
1100,3861,1648,53.1
1101,2607,2256,56.1
1102,3046,288,8.5
1103,1962,1844,6.9
1104,1358,2453,95.1
1105,3029,1032,30.4
1106,3635,261,42.7
1107,2915,741,23.2
1108,731,956,91.6
1109,2397,2723,58.6
1110,2149,20,21.4
1111,2091,1440,64.6
1112,2118,1998,83.6
1113,3750,265,56
1114,1042,1283,67.1
1115,1991,492,73.9
1116,372,632,95.6
1117,1679,653,88.8
1118,1380,2505,89.2
1119,2749,2570,71.8
1120,2019,722,84.7
1121,1835,2282,7.7
1122,3707,2592,61.7
1123,2057,1746,37.5
1124,2229,1210,26.9
1125,2036,1235,94.8
1126,1617,738,36.5
1127,1778,2015,99.3
1128,1775,2575,52
1129,897,65,47.8
1130,1087,1820,25.8
1131,1082,2260,10.3
1132,2272,1349,6
1133,1303,1194,48.1
1134,257,1627,87.3
1135,376,1970,50.2
1136,1859,764,34.8
1137,2945,2566,87.8
1138,2556,2202,15.5
1139,455,233,82.3
1140,3106,2384,31.5
1141,641,2552,45.7
1142,1083,1080,61.6
1143,2364,186,22.6
1144,1055,2183,26.5
1145,642,2478,84.3
1146,3324,2682,72.5
1147,2584,2821,49
1148,1748,2317,28.2
1149,1204,153,87.3
1150,3470,2981,2.4
1151,2562,2296,47.5
1152,1621,2504,89.3
1153,534,2435,66.5
1154,1110,2168,55.4
1155,1010,546,37.2
1156,1083,715,30.5
1157,401,1091,88
1158,822,2011,14.4
1159,494,1698,71.7
1160,2271,2876,6.4
1161,1737,1353,82
1162,1868,1979,95.4
1163,3350,146,44.1
1164,3303,1580,4.8
1165,2995,1042,67.5
1166,1755,441,64.7
1167,574,2618,37.7
1168,2212,130,47.7
1169,3590,675,89.8
1170,267,287,78.3
1171,2912,494,97.2
1172,247,1287,13.5
1173,1169,2645,52.4
1174,945,753,48.6
1175,1454,1247,46.5
1176,3479,825,66
1177,1681,2820,32.7
1178,463,1155,25.6
1179,681,1330,81.7
1180,180,1264,25.5
1181,352,2568,83
1182,3353,1311,8.1
1183,179,163,88.5
1184,3864,1417,50.7
1185,1933,935,18.2
1186,3452,1931,13
1187,3813,1447,97.2
1188,2706,659,7.1
1189,3407,2392,27.4
1190,3807,2725,72.3
1191,3648,419,94.5
1192,1041,2413,11.3
1193,1048,1688,65.5
1194,582,95,85
1195,3429,2464,88.7
1196,3058,1981,43.9
1197,3338,1329,8.6
1198,410,1098,9.5
1199,580,2939,62.9
1200,3162,1359,97.8
1201,2858,1056,12.3
1202,3018,155,46.1
1203,1846,430,99.2
1204,3586,2963,75.3
1205,1591,2147,52.1
1206,559,726,95.1
1207,778,712,98.8
1208,22,1564,72.6
1209,3354,1469,81
1210,2291,1909,88
1211,2016,1260,20
1212,2619,2313,33.8
1213,1500,2385,48
1214,2767,1927,98.5
1215,440,1531,52.5
1216,372,2660,65
1217,3609,399,89.4
1218,2806,778,92
1219,1032,219,1.4
1220,2530,692,38.2
1221,2231,2697,49.2
1222,1716,479,7.7
1223,1393,1396,55.7
1224,3983,1836,77.3
1225,2613,2548,59.7
1226,2038,177,21.1
