2,111,Oakland,1,250
10,120,Mountain View,1,251
5,102,Palo Alto,1,252
10,113,Oakland,2,253
2,107,Mountain View,2,254
2,115,San Francisco,3,255
7,111,Mountain View,2,256
15,119,Oakland,1,257
8,102,Mountain View,1,258
11,113,San Francisco,1,259
5,104,Mountain View,2,260
15,114,Oakland,1,261
7,118,Stanford,1,262
12,116,Mountain View,2,263
8,102,Palo Alto,1,264
14,101,Oakland,2,265
10,102,Oakland,1,266
9,101,Stanford,1,267
6,108,San Francisco,1,268
8,103,Oakland,2,269
15,110,Stanford,1,270
15,120,Mountain View,3,271
6,109,Palo Alto,1,272
13,118,Palo Alto,1,273
2,110,Oakland,2,274
9,106,San Francisco,3,275
13,104,Stanford,1,276
15,105,Palo Alto,2,277
6,100,Palo Alto,1,278
3,118,Palo Alto,2,279
4,104,Oakland,1,280
1,112,Palo Alto,1,281
3,117,Palo Alto,3,282
9,116,Mountain View,1,283
4,116,Stanford,1,284
7,112,Palo Alto,3,285
9,113,Stanford,1,286
6,106,Stanford,1,287
11,108,Palo Alto,3,288
3,104,Palo Alto,1,289
4,102,San Francisco,1,290
3,102,Palo Alto,1,291
15,105,Mountain View,2,292
1,118,Stanford,1,293
3,104,Mountain View,1,294
14,109,Mountain View,1,295
7,118,Palo Alto,2,296
9,108,Mountain View,1,297
12,102,San Francisco,1,298
10,100,Oakland,1,299
3,114,San Francisco,3,300
14,119,Palo Alto,2,301
15,117,Mountain View,1,302
13,103,San Francisco,1,303
14,104,Palo Alto,1,304
7,108,San Francisco,2,305
7,105,Palo Alto,1,306
12,107,Stanford,2,307
2,112,Palo Alto,1,308
6,109,Oakland,1,309
12,104,Mountain View,2,310
6,117,Mountain View,1,311
8,116,Stanford,1,312
3,109,Palo Alto,2,313
8,101,Oakland,1,314
1,107,Oakland,1,315
8,118,Oakland,1,316
8,117,Mountain View,1,317
8,104,San Francisco,1,318
6,120,Mountain View,1,319
9,115,Palo Alto,1,320
1,105,Mountain View,1,321
11,103,Oakland,1,322
13,111,Palo Alto,2,323
10,120,San Francisco,1,324
6,100,Mountain View,2,325
15,111,San Francisco,1,326
11,115,Oakland,1,327
5,111,Oakland,1,328
9,106,Stanford,2,329
8,116,Mountain View,2,330
3,111,San Francisco,1,331
2,104,Oakland,1,332
15,100,Stanford,1,333
9,104,Mountain View,2,334
8,116,Oakland,1,335
8,110,Mountain View,2,336
12,108,Mountain View,1,337
15,111,Stanford,2,338
7,116,Stanford,1,339
11,118,San Francisco,1,340
5,114,Mountain View,2,341
13,120,Mountain View,2,342
14,116,Oakland,1,343
8,101,Stanford,2,344
12,119,San Francisco,1,345
6,109,San Francisco,2,346
9,111,Palo Alto,3,347
5,111,San Francisco,3,348
9,112,San Francisco,1,349
2,110,San Francisco,1,350
8,113,San Francisco,1,351
2,114,Oakland,1,352
5,106,Palo Alto,2,353
1,105,Oakland,1,354
6,117,Oakland,1,355
4,114,San Francisco,1,356
8,111,Stanford,3,357
7,105,Mountain View,2,358
12,116,Stanford,2,359
8,108,Mountain View,2,360
15,106,Palo Alto,1,361
14,114,Stanford,2,362
11,103,Stanford,1,363
7,108,Stanford,2,364
15,112,Oakland,1,365
14,118,Palo Alto,1,366
15,112,Mountain View,1,367
3,116,Mountain View,1,368
14,100,Mountain View,1,369
9,120,San Francisco,2,370
6,104,San Francisco,1,371
6,117,Mountain View,2,372
7,120,Oakland,1,373
1,103,Stanford,1,374
12,114,Mountain View,2,375
13,109,Mountain View,1,376
10,105,Stanford,2,377
3,113,Oakland,1,378
5,116,Mountain View,1,379
12,102,San Francisco,1,380
1,112,Mountain View,2,381
8,104,Stanford,1,382
8,116,Palo Alto,2,383
9,109,San Francisco,1,384
3,112,Oakland,2,385
1,109,Mountain View,2,386
2,116,Oakland,1,387
4,114,San Francisco,2,388
5,113,Palo Alto,1,389
13,119,Oakland,2,390
8,112,San Francisco,3,391
13,114,Mountain View,3,392
12,119,Palo Alto,2,393
14,110,San Francisco,1,394
9,119,Mountain View,1,395
15,113,Palo Alto,2,396
7,102,Palo Alto,1,397
5,101,Oakland,1,398
14,116,Palo Alto,1,399
12,115,Stanford,2,400
13,105,Stanford,1,401
3,100,Oakland,2,402
8,101,Mountain View,1,403
4,107,Palo Alto,1,404
6,112,Oakland,1,405
5,102,Oakland,2,406
9,120,San Francisco,1,407
13,109,Mountain View,1,408
13,118,Stanford,1,409
4,100,Oakland,1,410
10,104,Stanford,1,411
7,107,Palo Alto,1,412
2,111,Palo Alto,1,413
11,116,Mountain View,2,414
6,101,Palo Alto,3,415
10,110,Stanford,2,416
14,103,Stanford,1,417
2,103,Palo Alto,1,418
6,114,Mountain View,1,419
6,105,Palo Alto,2,420
12,119,Mountain View,2,421
8,104,Palo Alto,1,422
10,108,Oakland,1,423
11,109,Palo Alto,2,424
1,115,Oakland,1,425
10,101,Mountain View,1,426
4,116,San Francisco,1,427
1,119,Palo Alto,1,428
12,104,Mountain View,1,429
3,120,Palo Alto,2,430
7,102,Mountain View,1,431
14,105,Mountain View,1,432
14,118,Mountain View,1,433
11,120,Palo Alto,3,434
12,105,Stanford,3,435
10,105,Mountain View,1,436
4,112,Mountain View,2,437
7,112,Palo Alto,1,438
1,109,Stanford,1,439
14,105,Mountain View,1,440
6,108,Palo Alto,2,441
8,106,Stanford,1,442
8,106,Mountain View,1,443
15,104,Mountain View,2,444
15,112,Stanford,3,445
6,110,Oakland,1,446
13,102,Mountain View,1,447
14,104,San Francisco,1,448
15,117,Stanford,1,449
7,115,Mountain View,2,450
15,105,Oakland,2,451
11,106,Stanford,1,452
1,109,Palo Alto,1,453
8,100,San Francisco,1,454
10,103,Palo Alto,3,455
10,116,Mountain View,1,456
15,114,Palo Alto,1,457
5,115,San Francisco,2,458
10,112,Stanford,1,459
10,116,San Francisco,2,460
8,107,Palo Alto,1,461
10,111,Stanford,2,462
9,111,San Francisco,1,463
14,115,Oakland,1,464
1,118,Stanford,4,465
5,120,Mountain View,1,466
6,112,Palo Alto,1,467
10,112,Mountain View,1,468
2,119,Stanford,2,469
10,103,San Francisco,1,470
5,106,Stanford,1,471
14,109,San Francisco,1,472
2,107,Oakland,1,473
7,112,Stanford,2,474
5,107,Palo Alto,2,475
2,114,Oakland,1,476
8,120,San Francisco,2,477
14,120,San Francisco,1,478
4,113,San Francisco,1,479
5,119,Oakland,1,480
4,119,San Francisco,2,481
11,110,Mountain View,1,482
5,106,San Francisco,1,483
7,111,Mountain View,2,484
2,117,Palo Alto,1,485
12,102,Palo Alto,1,486
13,114,Oakland,2,487
6,105,Palo Alto,1,488
14,116,San Francisco,1,489
11,106,Palo Alto,2,490
9,108,Oakland,2,491
14,111,Palo Alto,3,492
3,108,Stanford,2,493
2,112,Stanford,1,494
10,100,Stanford,1,495
12,103,San Francisco,2,496
8,117,Mountain View,1,497
1,101,Palo Alto,2,498
2,104,Oakland,2,499
6,116,Stanford,2,500
11,102,Palo Alto,1,501
7,110,Oakland,1,502
13,102,San Francisco,1,503
6,107,Mountain View,2,504
10,103,Oakland,1,505
12,116,San Francisco,1,506
2,103,San Francisco,2,507
11,117,Palo Alto,2,508
10,120,San Francisco,2,509
9,106,San Francisco,3,510
3,112,Palo Alto,1,511
13,103,Palo Alto,1,512
9,117,Oakland,1,513
12,106,Mountain View,1,514
11,119,Oakland,2,515
11,109,Mountain View,1,516
3,116,Mountain View,2,517
7,108,Stanford,1,518
10,103,Stanford,1,519
8,104,Mountain View,2,520
5,110,Stanford,1,521
15,118,Stanford,3,522
4,119,Palo Alto,1,523
15,115,Oakland,1,524
5,104,Stanford,1,525
5,115,Stanford,1,526
12,103,Stanford,1,527
5,111,Stanford,1,528
14,108,San Francisco,1,529
15,105,Palo Alto,2,530
8,102,Oakland,2,531
2,109,San Francisco,1,532
14,101,Stanford,2,533
12,102,Stanford,2,534
7,106,San Francisco,2,535
5,102,Mountain View,1,536
15,113,San Francisco,2,537
8,118,Mountain View,2,538
13,105,San Francisco,1,539
4,117,Mountain View,1,540
5,115,Palo Alto,1,541
6,114,Oakland,3,542
7,118,Mountain View,1,543
9,109,Stanford,2,544
13,107,Stanford,2,545
1,113,San Francisco,2,546
12,110,Palo Alto,1,547
4,115,San Francisco,1,548
5,103,Mountain View,1,549
1,117,San Francisco,1,550
11,101,San Francisco,2,551
5,112,Mountain View,2,552
11,105,Palo Alto,1,553
6,119,Mountain View,1,554
14,106,Mountain View,2,555
15,105,Oakland,1,556
8,112,Palo Alto,1,557
10,100,Palo Alto,1,558
8,114,Palo Alto,1,559
1,106,Mountain View,3,560
13,115,Stanford,1,561
6,119,Stanford,2,562
13,105,Stanford,2,563
6,112,San Francisco,1,564
10,111,Stanford,1,565
11,118,San Francisco,1,566
4,111,Oakland,1,567
4,105,Mountain View,1,568
9,108,Oakland,2,569
13,117,Mountain View,1,570
10,100,Palo Alto,1,571
6,107,Oakland,1,572
6,112,Mountain View,1,573
12,105,Oakland,1,574
5,101,Oakland,2,575
3,102,Oakland,2,576
11,103,San Francisco,1,577
3,105,Palo Alto,1,578
15,107,Mountain View,1,579
2,113,San Francisco,1,580
6,108,San Francisco,1,581
9,113,Mountain View,1,582
10,119,Mountain View,1,583
14,111,Mountain View,3,584
13,106,Palo Alto,1,585
9,110,Oakland,2,586
12,104,Oakland,1,587
2,113,Stanford,2,588
5,104,Mountain View,1,589
8,106,Stanford,2,590
7,103,San Francisco,2,591
11,111,San Francisco,1,592
13,101,Mountain View,2,593
4,112,Stanford,1,594
12,107,Stanford,2,595
12,100,San Francisco,3,596
7,116,Palo Alto,1,597
4,120,Stanford,1,598
4,117,Palo Alto,1,599
4,114,Oakland,3,600
5,102,Oakland,2,601
11,106,San Francisco,2,602
11,112,Oakland,2,603
1,119,Stanford,1,604
15,112,Mountain View,1,605
3,102,Palo Alto,1,606
10,108,Mountain View,2,607
4,104,Palo Alto,1,608
13,103,Mountain View,1,609
14,107,Palo Alto,2,610
8,113,Palo Alto,1,611
12,113,San Francisco,1,612
11,117,Palo Alto,1,613
1,112,Oakland,1,614
10,110,Stanford,2,615
6,110,Palo Alto,3,616
1,120,Oakland,1,617
9,105,Stanford,2,618
7,115,Mountain View,2,619
10,103,Mountain View,1,620
5,109,Palo Alto,2,621
13,118,Stanford,1,622
2,110,Mountain View,1,623
12,120,Oakland,1,624
4,117,Oakland,1,625
14,106,Oakland,1,626
14,119,Mountain View,1,627
7,104,Oakland,1,628
7,112,San Francisco,1,629
9,117,Oakland,1,630
10,114,Stanford,1,631
13,104,Oakland,1,632
1,116,San Francisco,3,633
5,116,Palo Alto,3,634
12,119,San Francisco,2,635
15,107,Stanford,1,636
4,111,Mountain View,1,637
11,105,Mountain View,2,638
10,107,Stanford,1,639
7,108,San Francisco,1,640
13,116,Palo Alto,1,641
7,102,Stanford,1,642
14,116,Stanford,1,643
8,109,Palo Alto,1,644
1,113,Mountain View,2,645
9,113,San Francisco,2,646
12,118,Palo Alto,2,647
2,107,San Francisco,2,648
2,106,Oakland,1,649
8,117,Palo Alto,2,650
9,114,Stanford,1,651
4,118,Stanford,1,652
2,108,San Francisco,1,653
3,113,San Francisco,1,654
6,113,Palo Alto,1,655
6,116,Stanford,1,656
14,117,Stanford,1,657
7,106,Oakland,2,658
1,114,Stanford,1,659
2,108,Palo Alto,1,660
15,114,Stanford,1,661
3,102,Mountain View,1,662
12,100,Palo Alto,2,663
4,105,Mountain View,1,664
10,107,Stanford,1,665
3,101,Palo Alto,1,666
13,100,Stanford,1,667
2,115,San Francisco,1,668
3,108,Mountain View,1,669
9,120,Oakland,1,670
1,102,Mountain View,1,671
5,117,Stanford,2,672
10,113,Palo Alto,1,673
2,105,Stanford,1,674
9,100,Oakland,1,675
6,103,Stanford,2,676
14,107,Stanford,1,677
9,107,Mountain View,1,678
5,104,Stanford,2,679
11,102,Oakland,1,680
12,113,San Francisco,1,681
7,101,San Francisco,1,682
2,118,Stanford,1,683
8,119,Stanford,1,684
7,111,San Francisco,1,685
9,107,Mountain View,1,686
1,118,Mountain View,1,687
10,116,Mountain View,1,688
9,110,San Francisco,1,689
13,107,Oakland,1,690
14,111,Stanford,1,691
12,101,Oakland,1,692
8,101,Stanford,1,693
7,100,Mountain View,1,694
12,109,Mountain View,2,695
8,104,Stanford,2,696
5,103,Mountain View,1,697
13,116,Oakland,1,698
14,108,Stanford,1,699
4,110,San Francisco,2,700
7,110,Palo Alto,1,701
6,107,Palo Alto,2,702
8,110,Palo Alto,1,703
3,109,Mountain View,2,704
5,106,Mountain View,1,705
11,110,Mountain View,2,706
1,105,Mountain View,1,707
7,110,Stanford,2,708
5,112,Mountain View,2,709
13,120,San Francisco,2,710
3,114,Mountain View,1,711
4,106,Stanford,1,712
6,109,Oakland,3,713
8,115,San Francisco,1,714
11,116,Oakland,1,715
1,100,San Francisco,1,716
1,117,Stanford,1,717
5,112,Mountain View,1,718
10,103,San Francisco,1,719
8,115,San Francisco,1,720
14,109,Oakland,1,721
15,105,San Francisco,1,722
10,100,Stanford,3,723
8,100,San Francisco,2,724
8,106,Mountain View,1,725
8,109,San Francisco,1,726
15,101,Mountain View,2,727
4,104,Stanford,2,728
13,112,Oakland,1,729
1,107,San Francisco,1,730
14,105,Oakland,2,731
1,103,Oakland,1,732
5,112,San Francisco,1,733
2,104,Stanford,2,734
3,109,Palo Alto,2,735
2,114,Stanford,1,736
2,113,San Francisco,2,737
2,107,Mountain View,1,738
6,101,Stanford,1,739
12,109,Mountain View,2,740
11,115,Mountain View,1,741
4,112,Oakland,1,742
13,103,Stanford,2,743
10,117,Palo Alto,1,744
11,105,San Francisco,1,745
7,110,Mountain View,2,746
2,108,Oakland,1,747
14,117,Palo Alto,1,748
15,101,Stanford,3,749
2,105,Stanford,1,750
4,112,Oakland,1,751
15,107,Oakland,1,752
3,102,Palo Alto,2,753
12,116,Mountain View,2,754
13,115,Mountain View,2,755
10,116,Mountain View,2,756
5,103,Mountain View,2,757
4,113,Palo Alto,1,758
7,112,San Francisco,3,759
14,105,San Francisco,1,760
13,119,Oakland,2,761
15,119,San Francisco,2,762
13,118,Oakland,1,763
4,102,San Francisco,2,764
7,100,Oakland,1,765
11,104,San Francisco,1,766
9,116,San Francisco,1,767
11,116,Stanford,1,768
11,119,Oakland,2,769
6,112,Stanford,1,770
8,118,Stanford,1,771
8,109,San Francisco,2,772
6,120,San Francisco,1,773
15,119,Mountain View,1,774
12,116,Oakland,1,775
7,101,Stanford,1,776
11,109,Palo Alto,1,777
13,106,Oakland,1,778
2,103,Mountain View,3,779
7,111,Palo Alto,1,780
13,104,Palo Alto,1,781
9,119,Mountain View,1,782
2,114,San Francisco,1,783
5,113,Mountain View,1,784
4,115,Mountain View,1,785
13,104,Palo Alto,2,786
11,106,Palo Alto,2,787
5,110,Mountain View,3,788
7,111,Oakland,1,789
14,116,Mountain View,1,790
11,120,Oakland,1,791
4,120,Mountain View,1,792
1,110,San Francisco,1,793
6,106,Mountain View,1,794
14,108,Palo Alto,1,795
11,119,Stanford,1,796
8,100,Oakland,2,797
2,114,Stanford,1,798
2,118,San Francisco,2,799
6,104,Palo Alto,2,800
10,111,Mountain View,1,801
14,104,Stanford,2,802
12,111,Stanford,3,803
7,109,Stanford,1,804
7,105,San Francisco,1,805
7,118,Mountain View,1,806
1,106,Oakland,1,807
12,104,Mountain View,2,808
7,116,Oakland,1,809
12,107,Stanford,1,810
12,115,Palo Alto,2,811
7,113,Oakland,1,812
6,104,Mountain View,1,813
1,120,Stanford,1,814
9,105,Mountain View,2,815
10,107,Palo Alto,4,816
14,112,Oakland,2,817
4,110,Stanford,1,818
5,105,Stanford,1,819
4,112,Stanford,2,820
4,120,Stanford,1,821
12,109,Stanford,1,822
3,114,Oakland,1,823
9,117,Oakland,1,824
3,120,Stanford,2,825
5,115,Mountain View,1,826
5,109,Stanford,2,827
2,100,Palo Alto,1,828
1,105,Stanford,1,829
2,102,Oakland,1,830
5,100,Stanford,1,831
11,109,Oakland,1,832
15,107,San Francisco,1,833
15,113,San Francisco,1,834
5,112,Stanford,1,835
10,110,Palo Alto,1,836
1,115,Palo Alto,1,837
4,103,Stanford,1,838
14,102,Mountain View,1,839
2,114,Oakland,1,840
9,114,Oakland,1,841
8,113,Stanford,2,842
6,109,Palo Alto,2,843
13,112,San Francisco,1,844
13,103,San Francisco,2,845
4,107,Mountain View,3,846
2,106,Oakland,1,847
12,116,San Francisco,1,848
5,101,San Francisco,1,849
3,112,Oakland,2,850
3,107,Stanford,1,851
15,109,San Francisco,1,852
12,108,Stanford,1,853
3,100,Stanford,2,854
5,113,Mountain View,1,855
14,101,Mountain View,1,856
9,108,Oakland,1,857
7,114,Stanford,1,858
15,103,Palo Alto,1,859
13,111,Mountain View,1,860
11,117,Mountain View,1,861
12,105,Oakland,1,862
9,100,Mountain View,1,863
3,113,Oakland,2,864
7,101,Palo Alto,1,865
8,111,Mountain View,1,866
12,120,San Francisco,2,867
6,104,Mountain View,2,868
2,115,Mountain View,1,869
4,108,Oakland,1,870
15,106,Stanford,1,871
5,109,San Francisco,1,872
7,109,Stanford,1,873
8,100,Oakland,1,874
3,118,Stanford,1,875
15,115,Stanford,2,876
4,118,Palo Alto,1,877
6,118,Mountain View,1,878
15,107,Oakland,1,879
14,106,Oakland,3,880
5,108,Stanford,3,881
13,109,Stanford,2,882
15,106,Palo Alto,1,883
7,115,Stanford,2,884
8,113,San Francisco,1,885
13,101,Palo Alto,1,886
10,100,Mountain View,1,887
13,112,San Francisco,1,888
9,110,Mountain View,1,889
10,112,Palo Alto,2,890
8,110,Oakland,1,891
15,118,Mountain View,1,892
7,116,San Francisco,2,893
12,115,Palo Alto,1,894
5,112,San Francisco,1,895
5,101,Oakland,2,896
4,116,Palo Alto,1,897
2,101,Oakland,1,898
5,115,Palo Alto,3,899
5,107,Stanford,1,900
8,108,Stanford,1,901
8,112,San Francisco,1,902
4,120,Mountain View,1,903
11,118,Palo Alto,3,904
7,104,Palo Alto,1,905
7,103,Oakland,1,906
4,113,Palo Alto,2,907
9,115,Stanford,2,908
13,112,Palo Alto,1,909
8,115,Oakland,2,910
9,102,Oakland,1,911
15,108,Palo Alto,1,912
15,115,San Francisco,1,913
10,113,Stanford,1,914
7,104,San Francisco,1,915
12,110,Mountain View,1,916
8,103,Palo Alto,1,917
1,110,Palo Alto,2,918
13,110,San Francisco,1,919
5,113,Oakland,1,920
11,112,Oakland,1,921
4,107,Mountain View,1,922
11,119,Oakland,2,923
15,108,Mountain View,1,924
9,113,Stanford,1,925
3,111,Stanford,1,926
11,100,Palo Alto,1,927
14,120,Mountain View,1,928
2,115,Stanford,1,929
7,106,Oakland,2,930
5,117,Mountain View,1,931
3,119,Palo Alto,1,932
4,100,Mountain View,1,933
11,112,Palo Alto,1,934
10,119,Stanford,1,935
7,113,Stanford,1,936
14,105,Oakland,1,937
7,110,San Francisco,1,938
3,119,Stanford,1,939
10,113,Mountain View,1,940
14,100,Oakland,1,941
4,109,San Francisco,1,942
6,110,Stanford,2,943
14,100,Palo Alto,1,944
4,102,Palo Alto,1,945
3,105,Palo Alto,1,946
5,111,Oakland,2,947
10,110,Oakland,1,948
4,118,Stanford,1,949
6,116,Oakland,1,950
13,117,Palo Alto,1,951
3,117,Mountain View,1,952
5,103,Oakland,1,953
10,109,Mountain View,2,954
15,107,San Francisco,1,955
8,105,Stanford,2,956
5,105,Oakland,1,957
9,113,Oakland,2,958
6,103,Stanford,1,959
6,104,Stanford,2,960
4,103,Oakland,1,961
6,116,Stanford,1,962
11,108,San Francisco,1,963
10,114,Stanford,2,964
3,101,San Francisco,2,965
11,114,Mountain View,2,966
7,103,Palo Alto,1,967
6,104,Stanford,1,968
5,109,San Francisco,1,969
3,107,Mountain View,1,970
11,114,San Francisco,2,971
11,114,Palo Alto,1,972
14,106,Palo Alto,1,973
2,104,Stanford,2,974
2,105,Palo Alto,1,975
10,109,Mountain View,2,976
9,110,Oakland,1,977
10,108,Stanford,1,978
8,105,Oakland,1,979
14,106,Palo Alto,3,980
3,117,San Francisco,1,981
14,118,Mountain View,1,982
15,111,San Francisco,1,983
7,109,Mountain View,1,984
4,109,San Francisco,1,985
15,105,Palo Alto,2,986
10,109,Mountain View,3,987
6,100,Stanford,2,988
13,108,Oakland,2,989
12,101,Oakland,1,990
15,118,Palo Alto,1,991
5,109,Stanford,1,992
14,119,Mountain View,3,993
10,118,San Francisco,2,994
5,108,Palo Alto,3,995
7,102,Palo Alto,1,996
3,117,Mountain View,1,997
15,118,Oakland,1,998
5,104,Mountain View,2,999
3,119,Palo Alto,1,1000
3,119,Oakland,1,1001
12,103,Mountain View,1,1002
8,108,San Francisco,2,1003
2,117,Mountain View,2,1004
1,112,Mountain View,1,1005
3,103,Mountain View,1,1006
15,118,San Francisco,1,1007
13,103,San Francisco,1,1008
6,114,Stanford,2,1009
1,117,Stanford,1,1010
7,120,Stanford,1,1011
13,101,San Francisco,1,1012
10,112,Oakland,2,1013
