293,600,mother
294,1435,sister
295,912,mother
296,1576,wife
297,132,daughter
298,1211,auntie
299,52,brother
300,1817,brother
301,1342,husband
302,869,auntie
303,188,wife
304,1065,son
305,334,daughter
306,1285,mother
307,1014,sister
308,666,brother
309,741,mother
310,1398,uncle
311,521,uncle
312,861,mother
313,1219,brother
314,1788,father
315,490,sister
316,1517,daughter
317,1394,daughter
318,1337,son
319,1033,daughter
320,1153,wife
321,87,husband
322,1387,daughter
323,51,father
324,1485,auntie
325,1989,mother
326,1738,auntie
327,816,husband
328,863,father
329,1548,mother
330,13,sister
331,308,mother
332,788,daughter
333,212,father
334,1140,brother
335,1072,sister
336,851,father
337,1972,auntie
338,1917,mother
339,1664,husband
340,735,uncle
341,112,mother
342,1233,auntie
343,1244,brother
344,823,sister
345,1316,son
346,1350,husband
347,1370,father
348,1543,mother
349,1773,uncle
350,701,mother
351,232,mother
352,1622,father
353,1711,daughter
354,531,wife
355,580,son
356,1864,auntie
357,989,sister
358,1650,sister
359,215,daughter
360,1051,husband
361,1142,husband
362,1951,brother
363,339,husband
364,1532,auntie
365,1396,sister
366,828,auntie
367,170,uncle
368,1394,husband
369,510,husband
370,342,wife
371,1865,husband
372,1392,daughter
373,917,husband
374,1446,auntie
375,1399,wife
376,933,daughter
377,216,mother
378,1889,uncle
379,376,wife
380,45,sister
381,1586,sister
382,857,father
383,574,uncle
384,1471,mother
385,617,son
386,1452,father
387,1541,mother
388,1679,uncle
389,1072,brother
390,995,father
391,1268,husband
392,924,husband
393,147,auntie
394,1459,son
395,369,father
396,1745,daughter
397,191,auntie
398,1277,sister
399,1164,son
400,1766,daughter
401,234,uncle
402,351,son
403,128,wife
404,1390,mother
405,741,husband
406,1667,daughter
407,487,son
408,1320,husband
409,191,mother
410,1645,sister
411,1237,sister
412,832,daughter
413,707,daughter
414,1263,husband
415,1387,son
416,1421,uncle
417,903,son
418,982,daughter
419,948,brother
420,259,son
421,93,father
422,748,husband
423,1288,uncle
424,721,son
425,947,brother
426,119,mother
427,1934,husband
428,1810,brother
429,741,father
430,215,sister
431,1188,father
432,958,husband
433,1816,son
434,1513,son
435,1047,sister
436,1096,auntie
437,479,brother
438,1448,sister
439,1631,auntie
440,800,father
441,201,father
442,777,son
443,369,auntie
444,1024,daughter
445,1550,husband
446,685,auntie
447,542,mother
448,1968,auntie
449,1047,auntie
450,33,uncle
451,737,auntie
452,1780,mother
453,1061,mother
454,1199,daughter
455,1971,husband
456,763,wife
457,310,daughter
458,667,mother
459,1257,wife
460,657,uncle
461,38,wife
462,985,uncle
463,1922,daughter
464,348,brother
465,778,son
466,852,uncle
467,1596,auntie
468,32,husband
469,181,mother
470,119,father
471,1566,uncle
472,1964,husband
473,53,sister
474,1062,wife
475,268,brother
476,428,son
477,1220,daughter
478,1811,mother
479,1064,son
480,1064,husband
481,378,auntie
482,1436,husband
483,1694,auntie
484,338,mother
485,1063,uncle
486,553,wife
487,629,brother
488,1754,brother
489,1852,wife
490,1921,wife
491,643,uncle
492,1900,auntie
493,993,wife
494,1316,mother
495,968,wife
496,158,father
497,1790,brother
498,1472,wife
499,1135,son
500,1796,auntie
501,1813,brother
502,1230,son
503,1411,auntie
504,93,son
505,1476,son
506,660,uncle
507,1350,wife
508,1702,husband
509,1669,daughter
510,643,auntie
511,1129,auntie
512,740,uncle
513,143,father
514,1336,sister
515,985,son
516,1341,wife
517,1877,uncle
518,637,father
519,190,auntie
520,14,mother
521,1572,father
522,1847,husband
523,316,father
524,771,auntie
525,136,daughter
526,1320,mother
527,308,son
528,996,husband
529,1141,daughter
530,860,auntie
531,642,wife
532,677,son
533,1888,father
534,1646,husband
535,1439,auntie
536,851,wife
537,741,wife
538,1811,son
539,574,brother
540,1116,brother
541,1233,brother
542,1867,father
543,1761,brother
544,182,brother
545,1672,father
546,565,father
547,931,uncle
548,1348,son
549,1821,mother
550,890,wife
551,1197,brother
552,1014,auntie
553,623,sister
554,30,mother
555,1348,father
556,584,brother
557,1608,father
558,724,son
559,7,daughter
560,1856,brother
561,1967,husband
562,890,son
563,1475,father
564,1506,husband
565,837,father
566,1383,wife
567,1233,wife
568,1982,daughter
569,810,brother
570,210,auntie
571,1125,son
572,95,son
573,1863,mother
574,1788,mother
575,831,uncle
576,1419,auntie
577,1443,daughter
578,34,uncle
579,1164,husband
580,72,wife
581,672,mother
582,1135,uncle
583,1347,wife
584,307,son
585,237,sister
586,438,father
587,426,uncle
588,1337,brother
589,1172,husband
590,874,brother
591,1281,auntie
592,1344,father
593,92,uncle
594,1816,auntie
595,611,mother
596,573,wife
597,710,wife
598,1305,uncle
599,1835,father
600,1613,mother
601,1489,son
602,1330,sister
603,1499,wife
604,142,wife
605,1896,father
606,790,uncle
607,900,father
608,1638,husband
609,1553,brother
610,1809,auntie
611,1235,auntie
612,73,wife
613,1518,sister
614,813,auntie
615,720,wife
616,1365,sister
617,798,daughter
618,655,father
619,1391,auntie
620,1111,husband
621,971,brother
622,264,wife
623,497,husband
624,1685,daughter
625,1883,uncle
626,742,son
627,178,mother
628,1476,mother
629,705,wife
630,195,auntie
631,827,brother
632,1794,daughter
633,1739,brother
634,867,uncle
635,1343,sister
636,682,brother
637,1284,daughter
638,1944,daughter
639,1376,uncle
640,1637,brother
641,1249,uncle
642,1568,sister
643,1081,son
644,758,auntie
645,598,father
646,1747,uncle
647,707,son
648,508,uncle
649,305,son
650,648,brother
651,163,daughter
652,369,brother
653,1532,husband
654,703,husband
655,104,uncle
656,255,husband
657,1165,sister
658,1926,brother
659,384,uncle
660,968,auntie
661,871,father
662,1686,auntie
663,1714,auntie
664,651,son
665,1368,daughter
666,1829,mother
667,386,uncle
668,1988,wife
669,362,son
670,1636,brother
671,515,husband
672,602,auntie
673,1093,auntie
674,1376,brother
675,1486,mother
676,224,son
677,1306,wife
678,147,sister
679,158,auntie
680,439,brother
681,1911,wife
682,466,brother
683,1350,uncle
684,1961,wife
685,1000,sister
686,1454,mother
687,934,wife
688,1277,husband
689,1074,mother
690,1702,father
691,588,auntie
692,952,daughter
693,103,auntie
694,258,sister
695,383,mother
696,696,wife
697,567,daughter
698,839,auntie
699,1812,sister
700,1481,brother
701,1852,wife
702,167,brother
703,956,brother
704,1795,father
705,331,sister
706,144,daughter
707,1618,brother
708,647,sister
709,344,sister
710,1067,uncle
711,1231,wife
712,247,brother
713,848,auntie
714,381,auntie
715,871,uncle
716,349,mother
717,1902,daughter
718,631,uncle
719,203,sister
720,129,father
721,665,mother
722,1095,uncle
723,1767,mother
724,646,daughter
725,1987,wife
726,310,brother
727,1572,wife
728,827,sister
729,1145,wife
730,1210,auntie
731,1349,son
732,1436,daughter
733,552,father
734,692,son
735,28,brother
736,400,brother
737,1060,daughter
738,1938,wife
739,260,son
740,587,uncle
741,1104,brother
742,1948,husband
743,7,sister
744,636,wife
745,1500,father
746,1672,uncle
747,567,auntie
748,1150,sister
749,1616,daughter
750,424,mother
751,279,brother
752,1033,brother
753,1075,mother
754,1977,wife
755,49,brother
756,1184,mother
757,1417,daughter
758,1860,daughter
759,399,daughter
760,1554,daughter
761,62,son
762,1566,daughter
763,645,father
764,507,uncle
765,719,daughter
766,282,father
767,835,wife
768,1987,husband
769,224,wife
770,1204,brother
771,1349,husband
772,988,mother
773,1060,son
774,1381,husband
775,645,son
776,1925,father
777,634,uncle
778,1844,sister
779,662,husband
780,60,husband
781,668,sister
782,946,husband
783,841,daughter
784,1830,daughter
785,1360,husband
786,1067,mother
787,1642,father
788,1319,uncle
789,1978,husband
790,538,wife
791,369,daughter
792,1006,father
793,1126,sister
794,451,sister
795,963,son
796,967,husband
797,384,mother
798,1320,sister
799,1936,husband
800,202,husband
801,222,uncle
802,1703,son
803,901,sister
804,1641,auntie
805,66,daughter
806,808,sister
807,1226,father
808,820,sister
809,1099,brother
810,1713,son
811,1924,sister
812,694,son
813,1203,brother
814,692,brother
815,1490,auntie
816,279,son
817,1424,wife
818,238,father
819,1905,uncle
820,186,auntie
821,565,husband
822,1592,mother
823,602,uncle
824,1231,father
825,529,auntie
826,488,mother
827,1184,uncle
828,240,mother
829,1804,wife
830,1343,daughter
831,1205,mother
832,614,wife
833,1231,mother
834,1418,wife
835,1620,son
836,1027,auntie
837,1131,sister
838,1283,father
839,1910,mother
840,407,sister
841,431,sister
842,1247,father
843,112,auntie
844,749,father
845,1749,auntie
846,240,father
847,209,auntie
848,989,wife
849,1555,daughter
850,978,husband
851,583,husband
852,1771,son
853,764,mother
854,656,wife
855,1833,brother
856,356,uncle
857,78,sister
858,1454,brother
859,1340,husband
860,1366,father
861,1011,mother
862,1039,uncle
863,1200,sister
864,870,father
865,883,father
866,110,uncle
867,290,father
868,170,son
869,111,husband
870,1015,father
871,777,mother
872,623,son
873,1013,brother
874,30,uncle
875,763,wife
876,1073,daughter
877,449,son
878,84,uncle
879,1832,husband
880,952,daughter
881,888,brother
882,1927,uncle
883,268,sister
884,1208,wife
885,1469,husband
886,512,son
887,1183,brother
888,126,father
889,1966,sister
890,277,sister
891,1542,daughter
892,1464,wife
893,261,son
894,1943,son
895,1794,sister
896,540,sister
897,122,father
898,995,uncle
899,1310,daughter
900,13,brother
901,1245,son
902,1060,husband
903,755,son
904,1323,uncle
905,1311,father
906,1261,wife
907,1333,daughter
908,898,father
909,1064,son
910,337,auntie
911,805,sister
912,1240,daughter
913,1248,wife
914,572,wife
915,1935,father
916,1250,sister
917,1497,wife
918,1257,son
919,924,daughter
920,973,brother
921,1536,father
922,1965,father
923,1056,son
924,343,son
925,354,brother
926,1208,daughter
927,1546,wife
928,38,father
929,579,mother
930,601,auntie
931,233,son
932,653,husband
933,391,wife
934,393,son
935,1155,father
936,1677,sister
937,1243,daughter
938,1293,father
939,894,father
940,1071,mother
941,1738,daughter
942,1190,auntie
943,729,father
944,381,auntie
945,539,uncle
946,1250,brother
947,1714,daughter
948,264,mother
949,511,father
950,1675,wife
951,1408,son
952,1873,husband
953,1446,auntie
954,1141,son
955,296,husband
956,659,auntie
957,1241,uncle
958,370,auntie
959,1098,father
960,1397,auntie
961,1199,husband
962,1376,son
963,226,husband
964,730,wife
965,555,sister
966,1303,mother
967,138,sister
968,1539,mother
969,42,wife
970,1326,husband
971,1669,auntie
972,1289,mother
973,999,daughter
974,1525,uncle
975,1588,husband
976,214,father
977,1512,son
978,985,son
979,579,auntie
980,1004,husband
981,97,auntie
982,1398,brother
983,1370,brother
984,490,father
985,1038,father
986,1118,husband
987,990,mother
988,683,brother
989,795,brother
990,117,auntie
991,704,sister
992,568,mother
993,78,auntie
994,615,sister
995,843,sister
996,340,sister
997,825,brother
998,1998,sister
999,552,son
1000,1614,husband
1001,91,mother
1002,1711,auntie
1003,1963,sister
1004,1168,daughter
1005,1758,brother
1006,300,sister
1007,1445,wife
1008,1732,son
1009,1609,uncle
1010,1649,wife
1011,1123,wife
1012,604,brother
1013,381,sister
1014,905,sister
1015,699,brother
1016,1335,husband
1017,1737,auntie
1018,1288,daughter
1019,788,auntie
1020,1841,daughter
1021,1432,uncle
1022,1217,daughter
1023,541,father
1024,1585,wife
1025,464,husband
1026,1231,mother
1027,482,uncle
1028,1658,sister
1029,211,wife
1030,1070,mother
1031,1324,husband
1032,1453,wife
1033,1392,brother
1034,1649,wife
1035,464,uncle
1036,404,daughter
1037,240,son
1038,1628,sister
1039,286,auntie
1040,1543,daughter
1041,1116,uncle
1042,1962,daughter
1043,321,wife
1044,281,brother
1045,948,uncle
1046,133,brother
1047,899,sister
1048,1305,mother
1049,119,auntie
1050,1891,auntie
1051,1720,father
1052,403,uncle
1053,255,husband
1054,1589,uncle
1055,400,son
1056,862,father
1057,1684,brother
1058,824,sister
1059,1464,uncle
1060,14,sister
1061,1335,husband
1062,1190,auntie
1063,232,daughter
1064,529,uncle
1065,327,son
1066,1492,uncle
1067,1780,daughter
1068,1381,husband
1069,893,husband
1070,4,wife
1071,172,sister
1072,1870,uncle
1073,1937,daughter
1074,1795,father
1075,302,wife
1076,706,daughter
1077,229,wife
1078,26,husband
1079,322,daughter
1080,143,uncle
1081,375,father
1082,622,father
1083,1899,mother
1084,258,sister
1085,1218,uncle
1086,770,son
1087,155,wife
1088,1200,daughter
1089,987,sister
1090,1538,husband
1091,189,wife
1092,814,mother
1093,902,husband
1094,1415,husband
1095,1738,husband
1096,1931,mother
1097,1664,father
1098,1672,sister
1099,1830,sister
1100,1026,wife
1101,1941,brother
1102,1238,father
1103,1858,sister
1104,91,wife
1105,1594,uncle
1106,1405,mother
1107,42,auntie
1108,1097,father
1109,738,uncle
1110,519,father
1111,1239,mother
1112,1515,uncle
1113,314,uncle
1114,1722,daughter
1115,1357,sister
1116,1213,sister
1117,655,mother
1118,679,daughter
1119,828,brother
1120,1783,mother
1121,933,father
1122,204,auntie
1123,208,mother
1124,154,mother
1125,1536,daughter
1126,1489,son
1127,386,mother
1128,1592,father
1129,1021,son
1130,541,daughter
1131,455,daughter
1132,188,auntie
1133,1063,auntie
1134,592,brother
1135,1407,mother
1136,1660,mother
1137,1525,mother
1138,663,wife
1139,133,daughter
1140,1356,brother
1141,441,brother
1142,862,wife
1143,1235,auntie
1144,1931,brother
1145,128,sister
1146,1351,sister
1147,205,uncle
1148,1157,mother
1149,519,son
1150,1622,husband
1151,1363,son
1152,642,wife
1153,770,sister
1154,967,daughter
1155,690,father
1156,1444,mother
1157,244,wife
1158,932,uncle
1159,1874,mother
1160,1371,auntie
1161,396,father
1162,66,sister
1163,1111,son
1164,866,uncle
1165,1253,wife
1166,642,auntie
1167,34,husband
1168,1489,sister
1169,483,sister
1170,1523,wife
1171,319,wife
1172,1468,husband
1173,619,mother
1174,1917,father
1175,1350,sister
1176,288,mother
1177,1161,auntie
1178,53,sister
1179,477,sister
1180,1898,daughter
1181,1145,father
1182,1981,father
1183,1250,son
1184,1730,mother
1185,593,mother
1186,659,wife
1187,419,mother
1188,10,uncle
1189,883,son
1190,719,auntie
1191,744,mother
1192,434,daughter
1193,174,sister
1194,1832,brother
1195,102,auntie
1196,1142,sister
1197,188,uncle
1198,1886,husband
1199,1340,brother
1200,268,daughter
1201,1908,wife
1202,159,wife
1203,1191,husband
1204,1800,sister
1205,471,auntie
1206,1700,father
1207,1168,son
1208,330,daughter
1209,69,wife
1210,1683,son
1211,1051,uncle
1212,556,son
1213,1254,sister
1214,829,son
1215,663,sister
1216,1543,son
1217,883,husband
1218,959,daughter
1219,563,father
1220,797,mother
1221,1693,daughter
1222,1908,sister
1223,693,son
1224,1870,husband
1225,355,father
1226,1039,father
1227,1651,daughter
1228,710,mother
1229,95,uncle
1230,1666,uncle
1231,541,wife
1232,1371,father
1233,87,son
1234,524,son
1235,494,auntie
1236,1105,son
1237,510,father
1238,613,auntie
1239,192,sister
1240,1720,father
1241,195,auntie
1242,1554,son
1243,1191,auntie
1244,1707,brother
1245,1647,wife
1246,550,wife
1247,1859,uncle
1248,801,brother
1249,968,daughter
1250,1165,husband
1251,1441,mother
1252,365,wife
1253,1762,brother
1254,704,father
1255,1033,auntie
1256,1151,daughter
1257,91,daughter
1258,38,daughter
1259,1295,son
1260,1955,daughter
1261,653,uncle
1262,480,mother
1263,1236,auntie
1264,1023,father
1265,1390,auntie
1266,490,wife
1267,1588,brother
1268,1288,brother
1269,1937,uncle
1270,1134,auntie
1271,1079,uncle
1272,971,father
1273,964,son
1274,290,uncle
1275,547,husband
1276,470,auntie
1277,1809,wife
1278,1447,wife
1279,1014,auntie
1280,1535,mother
1281,96,mother
1282,1723,father
1283,686,daughter
1284,889,wife
1285,866,father
1286,934,father
1287,692,father
1288,1829,mother
1289,613,husband
1290,30,uncle
1291,26,father
1292,1805,mother
1293,389,auntie
1294,133,wife
1295,1106,sister
1296,1368,auntie
1297,407,daughter
1298,312,mother
1299,1449,son
1300,1562,mother
1301,797,sister
1302,1664,father
1303,1029,sister
1304,211,sister
1305,951,son
1306,435,wife
1307,1613,husband
1308,1886,sister
1309,1311,wife
1310,1442,uncle
1311,1152,husband
1312,1394,auntie
1313,826,son
1314,394,father
1315,1850,auntie
1316,1699,wife
1317,860,sister
1318,37,brother
1319,981,son
1320,143,uncle
1321,1538,father
1322,600,mother
1323,148,father
1324,643,daughter
1325,1912,sister
1326,660,father
1327,1287,son
1328,1094,uncle
1329,1506,wife
1330,1095,wife
1331,668,uncle
1332,1066,wife
1333,1525,sister
1334,1451,daughter
1335,1930,daughter
1336,720,daughter
1337,350,son
1338,612,father
1339,38,mother
1340,611,son
1341,871,daughter
1342,1301,mother
1343,912,uncle
1344,714,son
1345,1175,husband
1346,1161,wife
1347,869,auntie
1348,969,brother
1349,449,auntie
1350,1068,brother
1351,829,son
1352,878,uncle
1353,402,son
1354,481,mother
1355,1116,father
1356,1398,father
1357,1749,brother
1358,1867,wife
1359,1459,son
1360,344,uncle
1361,1745,auntie
1362,1095,auntie
1363,990,auntie
1364,550,husband
1365,167,auntie
1366,895,mother
1367,53,sister
1368,626,daughter
1369,967,son
1370,134,sister
1371,318,brother
1372,1685,uncle
1373,1290,father
1374,480,brother
1375,87,uncle
1376,1143,father
1377,471,uncle
1378,554,father
1379,527,uncle
1380,27,brother
1381,1793,husband
1382,236,daughter
1383,1548,father
1384,274,mother
1385,821,son
1386,1724,mother
1387,3,sister
1388,454,daughter
1389,1582,daughter
1390,251,wife
1391,1221,uncle
1392,1343,daughter
1393,1026,brother
1394,1416,daughter
1395,1775,daughter
1396,1152,brother
1397,389,daughter
1398,11,daughter
1399,984,sister
1400,1208,sister
1401,995,brother
1402,857,father
1403,100,son
1404,1763,father
1405,824,son
1406,981,daughter
1407,1317,uncle
1408,248,daughter
1409,426,sister
1410,251,daughter
1411,1991,sister
1412,283,sister
1413,363,brother
1414,1364,son
1415,65,wife
1416,651,daughter
1417,1562,sister
1418,1063,mother
1419,265,brother
1420,1507,brother
1421,1633,mother
1422,1156,son
1423,1791,husband
1424,699,mother
1425,1638,husband
1426,313,wife
1427,1998,father
1428,853,wife
1429,1004,uncle
1430,896,brother
1431,993,auntie
1432,595,sister
1433,1010,mother
1434,93,mother
1435,650,sister
1436,1886,wife
1437,273,auntie
1438,722,husband
1439,1626,mother
1440,1678,wife
1441,671,mother
1442,316,daughter
1443,814,son
1444,1831,daughter
1445,16,uncle
1446,1894,daughter
1447,462,auntie
1448,1944,brother
1449,1474,daughter
1450,83,mother
1451,206,daughter
1452,1404,sister
1453,1583,sister
1454,310,sister
1455,767,sister
1456,1403,mother
1457,1485,auntie
1458,1660,brother
1459,253,auntie
1460,792,uncle
1461,447,father
1462,334,auntie
1463,432,son
1464,66,son
1465,1203,husband
1466,465,husband
1467,1614,father
1468,1942,uncle
1469,356,husband
1470,8,husband
1471,1189,brother
1472,233,daughter
1473,151,mother
1474,431,uncle
1475,1395,auntie
1476,848,son
1477,992,sister
1478,1648,son
1479,897,mother
1480,1242,uncle
1481,93,son
1482,752,father
1483,49,wife
1484,1378,auntie
1485,1192,sister
1486,1824,uncle
1487,597,wife
1488,64,father
1489,855,daughter
1490,175,uncle
1491,1050,mother
1492,1719,brother
1493,1996,husband
1494,1956,auntie
1495,807,sister
1496,519,daughter
1497,1383,father
1498,1750,father
1499,720,son
1500,202,auntie
1501,642,sister
1502,759,husband
1503,263,auntie
1504,1097,auntie
1505,962,mother
1506,1890,son
1507,1288,brother
1508,1894,uncle
1509,1915,sister
1510,67,brother
1511,682,uncle
1512,17,wife
1513,267,husband
1514,1885,husband
1515,99,son
1516,741,son
1517,603,auntie
1518,1427,mother
1519,1651,mother
1520,906,uncle
1521,419,sister
1522,498,sister
1523,214,wife
1524,1236,son
1525,84,auntie
1526,1012,uncle
1527,4,wife
1528,1696,son
1529,510,brother
1530,1340,uncle
1531,1154,mother
1532,860,wife
1533,1851,sister
1534,1742,husband
1535,256,uncle
1536,1069,father
1537,352,husband
1538,374,mother
1539,427,father
1540,1912,husband
1541,257,son
1542,1742,husband
1543,1515,father
1544,1821,mother
1545,1531,husband
1546,220,father
1547,580,husband
1548,261,brother
1549,1577,husband
1550,463,uncle
1551,1607,brother
1552,1305,mother
1553,466,wife
1554,1351,auntie
1555,256,brother
1556,1628,mother
1557,1527,uncle
1558,1900,daughter
1559,760,sister
1560,494,uncle
1561,1624,daughter
1562,547,husband
1563,642,sister
1564,186,husband
1565,318,uncle
1566,878,sister
1567,960,sister
1568,566,son
1569,1648,brother
1570,1947,sister
1571,61,wife
1572,1464,mother
1573,641,uncle
1574,1347,sister
1575,706,husband
1576,125,auntie
1577,1502,auntie
1578,571,daughter
1579,1796,auntie
1580,481,auntie
1581,258,uncle
1582,660,wife
1583,66,uncle
1584,717,uncle
1585,132,auntie
1586,1372,son
1587,1001,brother
1588,1266,father
1589,1989,uncle
1590,1868,wife
1591,1426,daughter
1592,193,daughter
1593,452,husband
1594,1226,sister
1595,65,father
1596,68,daughter
1597,1229,auntie
1598,1703,uncle
1599,246,mother
1600,388,mother
1601,564,mother
1602,1521,sister
1603,1662,father
1604,724,mother
1605,1308,sister
1606,704,uncle
1607,1184,mother
1608,1250,father
1609,180,uncle
1610,906,sister
1611,1202,uncle
1612,1403,sister
1613,1942,mother
1614,1361,son
1615,1012,father
1616,1285,wife
1617,472,brother
1618,1282,daughter
1619,194,auntie
1620,1364,auntie
1621,1517,wife
1622,550,auntie
1623,276,auntie
1624,920,sister
1625,1268,mother
1626,1923,brother
1627,223,son
1628,1548,husband
1629,454,uncle
1630,905,daughter
1631,675,daughter
1632,951,auntie
1633,729,uncle
1634,695,auntie
1635,1245,sister
1636,1020,husband
1637,882,son
1638,22,brother
1639,1493,husband
1640,1900,daughter
1641,1948,daughter
1642,811,father
1643,639,father
1644,1105,son
1645,1236,wife
1646,1063,father
1647,1276,son
1648,1234,husband
1649,1391,mother
1650,1721,husband
1651,1192,auntie
1652,596,uncle
1653,544,son
1654,1192,auntie
1655,1660,auntie
1656,1957,auntie
1657,1798,sister
1658,27,daughter
1659,1227,daughter
1660,1280,sister
1661,409,mother
1662,1252,son
1663,887,auntie
1664,1054,uncle
1665,1858,mother
1666,846,wife
1667,1979,son
1668,1298,brother
1669,834,son
1670,357,daughter
1671,97,mother
1672,1162,wife
1673,808,auntie
1674,252,mother
1675,27,mother
1676,819,auntie
1677,205,husband
1678,1110,brother
1679,75,father
1680,1172,mother
1681,1177,uncle
1682,176,brother
1683,1742,brother
1684,175,uncle
1685,1886,mother
1686,195,daughter
1687,1851,auntie
1688,661,father
1689,1082,brother
1690,85,father
1691,343,brother
1692,305,daughter
1693,968,sister
1694,663,wife
1695,1906,uncle
1696,1882,auntie
1697,1277,sister
1698,806,father
1699,648,mother
1700,1348,mother
1701,1021,mother
1702,1916,wife
1703,771,wife
1704,974,father
1705,1142,brother
1706,814,auntie
1707,1206,brother
1708,1395,sister
1709,1457,auntie
1710,462,auntie
1711,241,sister
1712,1322,daughter
1713,1734,uncle
1714,1752,son
1715,1666,husband
1716,8,wife
1717,439,auntie
1718,1575,sister
1719,1200,brother
1720,1851,uncle
1721,850,sister
1722,719,sister
1723,449,mother
1724,1279,daughter
1725,545,sister
1726,1443,uncle
1727,1907,wife
1728,1467,son
1729,236,brother
1730,255,father
1731,1956,son
1732,883,wife
1733,1219,auntie
1734,1756,husband
1735,1980,sister
1736,422,father
1737,951,daughter
1738,465,mother
1739,1631,husband
1740,527,brother
1741,1520,mother
1742,1998,brother
