235,yes,138.6
236,yes,445.5
237,yes,446.2
238,no,0
239,yes,336.5
240,yes,308.7
241,no,0
242,no,0
243,no,0
244,no,0
245,yes,304.3
246,yes,233.4
247,yes,264.3
248,no,0
249,no,0
250,yes,41
251,yes,291.7
252,yes,390.8
253,no,0
254,no,0
255,no,0
256,yes,50.9
257,no,0
258,yes,3.7
259,no,0
260,no,0
261,yes,29.4
262,yes,134.2
263,no,0
264,yes,441.7
265,yes,392.7
266,no,0
267,no,0
268,yes,255.6
269,yes,474.4
270,yes,421.6
271,no,0
272,yes,346.2
273,no,0
274,no,0
275,no,0
276,yes,475.5
277,yes,14.6
278,no,0
279,yes,10.9
280,no,0
281,yes,120.8
282,no,0
283,yes,15.9
284,no,0
285,no,0
286,no,0
287,no,0
288,yes,54.1
289,yes,236.8
290,yes,362.6
291,yes,31.3
292,no,0
293,yes,375.6
294,no,0
295,yes,64.9
296,yes,458.9
297,yes,202.9
298,yes,29.6
299,no,0
300,yes,11.6
301,yes,18.7
302,yes,41
303,yes,58.5
304,no,0
305,yes,285.5
306,yes,480.1
307,no,0
308,no,0
309,yes,466.9
310,yes,480.3
311,no,0
312,yes,94
313,no,0
314,no,0
315,yes,414.1
316,no,0
317,no,0
318,no,0
319,yes,233.6
320,yes,249.7
321,yes,486.7
322,no,0
323,yes,71.2
324,no,0
325,yes,355.9
326,yes,443
327,no,0
328,yes,479.3
329,yes,315.4
330,no,0
331,no,0
332,yes,344
333,yes,75.9
334,no,0
335,no,0
336,yes,326.3
337,no,0
338,no,0
339,yes,45.4
340,no,0
341,yes,254.1
342,yes,488.9
343,no,0
344,no,0
345,no,0
346,no,0
347,yes,150.1
348,no,0
349,no,0
350,no,0
351,yes,375.8
352,yes,138.7
353,yes,267.3
354,yes,37
355,no,0
356,no,0
357,no,0
358,yes,115
359,yes,70.5
360,yes,140.3
361,no,0
362,no,0
363,yes,84.8
364,no,0
365,no,0
366,yes,488.4
367,yes,194.9
368,no,0
369,yes,354.4
370,no,0
371,yes,303.7
372,yes,249.8
373,yes,101.4
374,no,0
375,no,0
376,no,0
377,yes,50.5
378,yes,428.4
379,yes,214.2
380,yes,153
381,no,0
382,yes,316.4
383,yes,209.7
384,no,0
385,no,0
386,no,0
387,yes,133.1
388,no,0
389,no,0
390,no,0
391,yes,63.7
392,no,0
393,no,0
394,no,0
395,yes,32.3
396,no,0
397,yes,77.6
398,yes,270.8
399,no,0
400,yes,19.5
401,no,0
402,yes,361.4
403,yes,216.8
404,no,0
405,no,0
406,no,0
407,yes,179.5
408,yes,319.1
409,yes,38.5
410,no,0
411,no,0
412,yes,327.7
413,yes,304.8
414,yes,21.7
415,yes,385.8
416,no,0
417,no,0
418,yes,141.5
419,yes,313.9
420,no,0
421,no,0
422,yes,320
423,no,0
424,yes,165.2
425,yes,265.8
426,no,0
427,no,0
428,yes,463.2
429,yes,454.6
430,yes,102.1
431,no,0
432,no,0
433,no,0
434,no,0
435,yes,183.7
436,no,0
437,no,0
438,no,0
439,no,0
440,yes,99.6
441,yes,416.7
442,no,0
443,yes,10.4
444,no,0
445,yes,325.3
446,yes,387.5
447,no,0
448,no,0
449,yes,109.4
450,no,0
451,yes,258.9
452,no,0
453,yes,124.7
454,yes,148.7
455,no,0
456,no,0
457,yes,65.6
458,no,0
459,no,0
460,yes,454.2
461,no,0
462,yes,33.3
463,yes,242.1
464,yes,238.2
465,yes,459.7
466,no,0
467,no,0
468,no,0
469,no,0
470,no,0
471,no,0
472,no,0
473,no,0
474,no,0
475,yes,289.9
476,yes,348.2
477,yes,413.6
478,yes,216.7
479,yes,408.2
480,yes,138.1
481,no,0
482,no,0
483,yes,224.1
484,no,0
485,yes,87.6
486,no,0
487,no,0
488,no,0
489,no,0
490,no,0
491,yes,21.3
492,yes,248.6
493,no,0
494,yes,136.9
495,no,0
496,no,0
497,yes,488
498,no,0
499,yes,283.9
500,yes,364.8
501,yes,240.3
502,yes,466.6
503,yes,21.7
504,yes,471.9
505,yes,73.8
506,yes,38.4
507,no,0
508,yes,87.9
509,no,0
510,yes,267.1
511,yes,157.9
512,no,0
513,yes,158.7
514,no,0
515,no,0
516,no,0
517,no,0
518,no,0
519,no,0
520,no,0
521,yes,446.9
522,no,0
523,no,0
524,no,0
525,no,0
526,yes,232.7
527,no,0
528,no,0
529,yes,163.3
530,yes,372.7
531,yes,382.2
532,no,0
533,no,0
534,yes,178.9
535,no,0
536,no,0
537,yes,153.5
538,yes,438.4
539,no,0
540,yes,467.6
541,yes,324.7
542,no,0
543,yes,426.2
544,yes,397.3
545,no,0
546,no,0
547,yes,159.2
548,no,0
549,no,0
550,yes,186.1
551,no,0
552,yes,479.1
553,yes,20.4
554,no,0
555,no,0
556,yes,182.2
557,yes,448.9
558,no,0
559,yes,164.4
560,no,0
561,yes,408.9
562,yes,162.7
563,no,0
564,no,0
565,yes,120.7
566,no,0
567,yes,170.7
568,no,0
569,yes,106.1
570,no,0
571,no,0
572,no,0
573,yes,130.9
574,yes,210.8
575,yes,146.1
576,no,0
577,yes,138.2
578,no,0
579,yes,494
580,yes,123
581,yes,29.4
582,yes,350.8
583,no,0
584,yes,4.7
585,yes,206.9
586,yes,238.9
587,no,0
588,yes,48.1
589,yes,64.3
590,yes,117.6
591,yes,210.8
592,no,0
593,yes,488.5
594,no,0
595,no,0
596,no,0
597,yes,248
598,no,0
599,no,0
600,yes,37.4
601,no,0
602,no,0
603,no,0
604,yes,18.3
605,yes,356.7
606,yes,378.8
607,yes,317.7
608,no,0
609,yes,367.4
610,no,0
611,yes,139.4
612,no,0
613,no,0
614,no,0
615,yes,312.6
616,no,0
617,no,0
618,no,0
619,yes,126.1
620,yes,50.7
621,yes,321.7
622,yes,385.4
623,yes,225.8
624,no,0
625,no,0
626,yes,205.5
627,no,0
628,yes,463.8
629,yes,206.8
630,no,0
631,no,0
632,no,0
633,no,0
634,no,0
635,yes,55.4
636,yes,280.7
637,no,0
638,no,0
639,yes,248.8
640,no,0
641,yes,186.9
642,yes,231.7
643,no,0
644,no,0
645,no,0
646,no,0
647,yes,311.9
648,no,0
649,yes,113.3
650,yes,162.6
651,no,0
652,yes,385.9
653,yes,146.8
654,yes,301.1
655,no,0
656,no,0
657,no,0
658,yes,365.5
659,no,0
660,no,0
661,yes,52.9
662,no,0
663,yes,353.6
664,yes,214.1
665,yes,2.9
666,no,0
667,yes,160.4
668,yes,369.3
669,no,0
670,no,0
671,yes,312.2
672,yes,268.9
673,yes,188.4
674,no,0
675,yes,454.6
676,yes,308.1
677,yes,497.9
678,no,0
679,no,0
680,no,0
681,no,0
682,no,0
683,no,0
684,yes,237.5
685,no,0
686,no,0
687,no,0
688,no,0
689,yes,405.8
690,no,0
691,no,0
692,no,0
693,yes,299
694,yes,122.6
695,no,0
696,yes,266.2
697,no,0
698,no,0
699,yes,142.7
700,no,0
701,yes,368.9
702,no,0
703,no,0
704,yes,109.5
705,no,0
706,yes,232.4
707,yes,192.9
708,yes,84.2
709,no,0
710,yes,393.3
711,no,0
712,yes,434.1
713,no,0
714,no,0
715,no,0
716,no,0
717,yes,269
718,yes,6.6
719,yes,17.4
720,yes,97.5
721,no,0
722,no,0
723,yes,468.2
724,no,0
725,no,0
726,no,0
727,no,0
728,yes,222.7
729,yes,265.4
730,yes,196.7
731,yes,132.3
732,yes,38
733,no,0
734,no,0
735,yes,161
736,no,0
737,yes,324.4
738,no,0
739,yes,262.2
740,no,0
741,yes,404.7
742,yes,107.8
743,yes,472.9
744,yes,86.7
745,yes,206.5
746,yes,13.6
747,no,0
748,yes,423.8
749,no,0
750,no,0
751,yes,318.3
752,yes,145.2
753,yes,40.1
754,no,0
755,yes,9.3
756,no,0
757,no,0
758,no,0
759,yes,485.7
760,no,0
761,no,0
762,yes,248.5
763,yes,341.3
764,yes,462.9
765,no,0
766,yes,121.4
767,no,0
768,yes,11.7
769,no,0
770,yes,194.7
771,no,0
772,no,0
773,yes,295.2
774,yes,389.4
775,yes,39.5
776,no,0
777,yes,396.7
778,no,0
779,no,0
780,yes,383.5
781,yes,105.7
782,yes,199.1
783,no,0
784,no,0
785,yes,25.1
786,no,0
787,no,0
788,yes,276.4
789,no,0
790,yes,470
791,no,0
792,yes,278
793,no,0
794,yes,313.9
795,no,0
796,yes,329
797,yes,190.8
798,yes,147.5
799,yes,477.7
800,no,0
801,no,0
802,no,0
803,yes,241
804,yes,80.7
805,yes,129.1
806,yes,361.2
807,yes,284.2
808,yes,261
809,yes,273.8
810,no,0
811,yes,174.7
812,yes,139.1
813,yes,439.7
814,no,0
815,no,0
816,no,0
817,yes,285.7
818,no,0
819,no,0
820,no,0
821,no,0
822,no,0
823,yes,155.7
824,yes,163.3
825,yes,68.8
826,yes,278.9
827,yes,279.1
828,no,0
829,yes,223
830,yes,68.1
831,yes,336.4
832,yes,49.2
833,no,0
834,yes,314.8
835,yes,238.4
836,yes,485.8
837,no,0
838,no,0
839,yes,404.3
840,yes,116.4
841,yes,483.5
842,no,0
843,no,0
844,yes,190
845,no,0
846,no,0
847,yes,259.6
848,yes,130.8
849,no,0
850,no,0
851,yes,60.7
852,yes,395
853,yes,431
854,yes,175.6
855,yes,212.8
856,yes,85.6
857,no,0
858,no,0
859,yes,76.7
860,yes,187.5
861,no,0
862,no,0
863,no,0
864,yes,216.2
865,no,0
866,no,0
867,yes,228.5
868,yes,35
869,yes,427.5
870,no,0
871,no,0
872,no,0
873,yes,328.9
874,yes,379.1
875,no,0
876,no,0
877,no,0
878,no,0
879,yes,98.7
880,no,0
881,no,0
882,yes,147.5
883,no,0
884,no,0
885,yes,128
886,yes,421.8
887,yes,335.8
888,no,0
889,no,0
890,yes,90.3
891,yes,422.7
892,yes,421.8
893,no,0
894,yes,234.8
895,yes,155.3
896,no,0
897,yes,235.3
898,yes,492.5
899,no,0
900,no,0
901,no,0
902,yes,410.2
903,yes,131.6
904,no,0
905,yes,295.8
906,yes,344.9
907,no,0
908,yes,142.3
909,yes,434.5
910,no,0
911,yes,240.6
912,yes,257.1
913,yes,223.4
914,yes,110.8
915,yes,8.4
916,yes,79
917,yes,146.6
918,no,0
919,no,0
920,no,0
921,yes,353.9
922,no,0
923,yes,212.2
924,yes,315.9
925,no,0
926,no,0
927,no,0
928,no,0
929,yes,9.9
930,no,0
931,no,0
932,no,0
933,no,0
934,yes,494.3
935,no,0
936,yes,151
937,yes,432.1
938,yes,213.3
939,yes,138
940,yes,90.6
941,yes,15.8
942,no,0
943,yes,256.5
944,no,0
945,yes,106.2
946,yes,354
947,no,0
948,yes,233.5
949,no,0
950,no,0
951,yes,171.8
952,yes,387.8
953,no,0
954,yes,311.1
955,yes,53.9
956,yes,89.4
957,yes,188.4
958,no,0
959,no,0
960,no,0
961,no,0
962,no,0
963,no,0
964,yes,212.7
965,no,0
966,yes,403.2
967,no,0
968,yes,290.3
969,yes,45.8
970,yes,107.2
971,no,0
972,no,0
973,no,0
974,no,0
975,no,0
976,yes,482.7
977,yes,420.2
978,yes,338.2
979,yes,226.5
980,yes,451.2
981,no,0
982,yes,397.9
983,yes,451.3
984,no,0
985,yes,41.8
986,no,0
987,no,0
988,no,0
989,no,0
990,yes,316.3
991,yes,68.1
992,yes,231.9
993,yes,392
994,no,0
995,no,0
996,yes,453.8
997,no,0
998,yes,60.1
999,no,0
1000,no,0
1001,yes,227.3
1002,no,0
1003,yes,104.6
1004,yes,440.6
1005,yes,429.1
1006,no,0
1007,no,0
1008,yes,251.5
1009,yes,26.2
1010,yes,98.2
1011,yes,394.7
1012,no,0
1013,no,0
1014,yes,325.8
1015,yes,488.2
1016,yes,490.1
1017,yes,133.1
1018,yes,7.6
1019,no,0
1020,yes,127.1
1021,no,0
1022,yes,476.8
1023,yes,467.3
1024,yes,297.3
1025,yes,190.2
1026,no,0
1027,yes,265.2
1028,yes,498.9
1029,no,0
1030,yes,137.1
1031,no,0
1032,no,0
1033,no,0
1034,yes,30.4
1035,yes,377.2
1036,no,0
1037,no,0
1038,yes,350.9
1039,no,0
1040,yes,142.1
1041,yes,200.1
1042,yes,390
1043,no,0
1044,yes,106.7
1045,yes,248.3
1046,no,0
1047,yes,170.6
1048,yes,496.6
1049,no,0
1050,no,0
1051,no,0
1052,no,0
1053,yes,25
1054,yes,290.5
1055,yes,296.4
1056,yes,204.6
1057,no,0
1058,yes,228.4
1059,no,0
1060,yes,295
1061,no,0
1062,no,0
1063,yes,268.8
1064,no,0
1065,no,0
1066,no,0
1067,yes,414.7
1068,yes,285.2
1069,yes,185.6
1070,no,0
1071,yes,460.1
1072,yes,109.9
1073,no,0
1074,yes,112.4
1075,yes,203.2
1076,yes,1
1077,no,0
1078,yes,46.6
1079,no,0
1080,no,0
1081,no,0
1082,yes,162.3
1083,yes,3.3
1084,no,0
1085,no,0
1086,no,0
1087,no,0
1088,yes,56.4
1089,no,0
1090,yes,159.1
1091,yes,406.4
1092,no,0
1093,no,0
1094,no,0
1095,yes,148.3
1096,no,0
1097,yes,225
1098,yes,10.2
1099,no,0
1100,no,0
1101,no,0
1102,yes,240.4
1103,yes,65.4
1104,no,0
1105,yes,52.1
1106,yes,319.7
1107,no,0
1108,no,0
1109,yes,89.3
1110,yes,212.2
1111,no,0
1112,no,0
1113,no,0
1114,yes,322.9
1115,yes,108
1116,no,0
1117,no,0
1118,no,0
1119,yes,451.1
1120,no,0
1121,yes,72.2
1122,yes,463.1
1123,no,0
1124,no,0
1125,yes,101.1
1126,yes,322.5
1127,yes,326.5
1128,yes,52.9
1129,yes,149.7
1130,yes,304.7
1131,yes,254.8
1132,no,0
1133,no,0
1134,yes,449.5
1135,no,0
1136,yes,434.1
1137,yes,37
1138,yes,148.6
1139,yes,92.1
1140,yes,198.8
1141,yes,338.3
1142,no,0
1143,yes,284.1
1144,no,0
1145,no,0
1146,yes,74.1
1147,no,0
1148,yes,324.1
1149,yes,3.8
1150,no,0
1151,yes,176.3
1152,yes,470.5
1153,no,0
1154,yes,158.6
1155,yes,423.1
1156,no,0
1157,yes,217.1
1158,yes,465.2
1159,no,0
1160,no,0
1161,yes,13
1162,yes,444.2
1163,no,0
1164,no,0
1165,no,0
1166,yes,444.8
1167,yes,92.9
1168,yes,102.9
1169,yes,0.5
1170,yes,174.6
1171,yes,83
1172,no,0
1173,yes,141.1
1174,yes,262.1
1175,no,0
1176,no,0
1177,yes,233.9
1178,yes,122.8
1179,no,0
1180,no,0
1181,yes,160.2
1182,no,0
1183,no,0
1184,yes,16.7
1185,yes,384.6
1186,no,0
1187,yes,426.1
1188,no,0
1189,no,0
1190,no,0
1191,no,0
1192,no,0
1193,yes,121
1194,yes,69.5
1195,yes,322.8
1196,yes,56.8
1197,yes,107.5
1198,no,0
1199,no,0
1200,yes,186.3
1201,no,0
1202,no,0
1203,no,0
1204,yes,250.5
1205,yes,175.6
1206,no,0
1207,yes,261.8
1208,no,0
1209,no,0
1210,yes,423.5
1211,no,0
1212,yes,151.9
1213,yes,179.2
1214,no,0
1215,no,0
1216,no,0
1217,no,0
1218,no,0
1219,yes,155.4
1220,no,0
1221,no,0
1222,yes,397.8
1223,no,0
1224,yes,62.5
1225,no,0
1226,yes,0.1
1227,no,0
1228,no,0
1229,yes,321
1230,yes,371.2
1231,yes,255.6
1232,yes,21.3
1233,no,0
1234,no,0
1235,no,0
1236,yes,479.9
1237,yes,415.2
1238,no,0
1239,yes,435.7
1240,yes,280.3
1241,no,0
1242,no,0
1243,no,0
1244,no,0
1245,no,0
1246,no,0
1247,yes,186.1
1248,yes,256.8
1249,yes,83
1250,no,0
1251,no,0
1252,no,0
1253,yes,39.1
1254,yes,472.7
1255,no,0
1256,yes,222.9
1257,no,0
1258,yes,486.2
1259,yes,1.6
1260,no,0
1261,yes,369.3
1262,no,0
1263,no,0
1264,no,0
1265,yes,188.9
1266,yes,353.8
1267,no,0
1268,no,0
1269,yes,392
1270,no,0
1271,yes,276.7
1272,yes,499.9
1273,no,0
1274,no,0
1275,yes,37.9
1276,yes,90.9
1277,yes,418.8
1278,no,0
1279,yes,82
1280,yes,45.4
1281,no,0
1282,no,0
1283,no,0
1284,no,0
1285,yes,110.4
1286,yes,273.9
1287,no,0
1288,yes,123.3
1289,yes,231.6
1290,yes,293
1291,no,0
1292,no,0
1293,no,0
1294,no,0
1295,yes,29.8
1296,yes,483.8
1297,yes,35.6
1298,no,0
1299,yes,483
1300,no,0
1301,yes,185.5
1302,no,0
1303,no,0
1304,yes,86
1305,yes,364.3
1306,no,0
1307,no,0
1308,no,0
1309,no,0
1310,yes,426.7
1311,no,0
1312,yes,288.2
1313,no,0
1314,no,0
1315,no,0
1316,no,0
1317,yes,188.8
1318,no,0
1319,no,0
1320,no,0
1321,no,0
1322,no,0
1323,yes,400.5
1324,no,0
1325,no,0
1326,yes,6.1
1327,yes,67.3
1328,yes,33.9
1329,no,0
1330,no,0
1331,yes,15.4
1332,yes,52.8
1333,no,0
1334,no,0
1335,yes,120.5
1336,no,0
1337,no,0
1338,yes,79.2
1339,no,0
1340,yes,252.1
1341,yes,315.3
1342,yes,155.2
1343,yes,424.9
1344,yes,375.4
1345,no,0
1346,no,0
1347,yes,62.9
1348,yes,48.8
1349,no,0
1350,yes,124.6
1351,yes,412.2
1352,no,0
1353,yes,390.7
1354,yes,261
1355,no,0
1356,no,0
1357,no,0
1358,no,0
1359,yes,177.1
1360,yes,320
1361,no,0
1362,no,0
1363,no,0
1364,yes,68
1365,yes,305.1
1366,yes,248.4
1367,yes,395.5
1368,no,0
1369,yes,201
1370,yes,439.2
1371,no,0
1372,no,0
1373,no,0
1374,yes,145.1
1375,yes,369.8
1376,no,0
1377,no,0
1378,no,0
1379,no,0
1380,no,0
1381,yes,458.3
1382,yes,13.3
1383,yes,9.2
1384,yes,9.1
1385,no,0
1386,no,0
1387,no,0
1388,yes,148.3
1389,yes,112.3
1390,no,0
1391,no,0
1392,no,0
1393,yes,285.8
1394,yes,33.6
1395,yes,148.3
1396,yes,98.3
1397,no,0
1398,no,0
1399,no,0
1400,yes,134.6
1401,yes,315.1
1402,yes,259.2
1403,yes,421.9
1404,no,0
1405,yes,431.5
1406,yes,275.4
1407,no,0
1408,no,0
1409,no,0
1410,yes,300.1
1411,no,0
1412,yes,127.7
1413,yes,75.7
1414,yes,380.6
1415,yes,484.4
1416,no,0
1417,yes,485.6
1418,no,0
1419,no,0
1420,no,0
1421,no,0
1422,yes,370.5
1423,yes,33.8
1424,no,0
1425,yes,246.2
1426,no,0
1427,yes,452.8
1428,yes,495.5
1429,yes,394.6
1430,yes,69.3
1431,yes,281.9
1432,no,0
1433,yes,378.7
1434,no,0
1435,no,0
1436,yes,55.5
1437,yes,152.7
1438,no,0
1439,no,0
1440,yes,264.7
1441,no,0
1442,no,0
1443,no,0
1444,no,0
1445,yes,201.8
1446,no,0
1447,yes,423.7
1448,yes,444.1
1449,no,0
1450,yes,407.4
1451,no,0
1452,yes,66.3
1453,yes,180.7
1454,no,0
1455,yes,156.3
1456,yes,347.5
1457,yes,331
1458,yes,246.3
1459,no,0
1460,no,0
1461,yes,447.9
1462,yes,440.5
1463,no,0
1464,yes,278.5
1465,yes,231.1
1466,no,0
1467,no,0
1468,no,0
1469,yes,57.4
1470,no,0
1471,no,0
1472,no,0
1473,no,0
1474,no,0
1475,no,0
1476,no,0
1477,yes,13.2
1478,yes,398.6
1479,no,0
1480,yes,87.9
1481,yes,126.4
1482,yes,247.5
1483,no,0
1484,yes,99.7
1485,yes,430.6
1486,no,0
1487,yes,244.5
1488,yes,200.9
1489,no,0
1490,yes,103
1491,yes,365
1492,no,0
1493,yes,67.1
1494,no,0
1495,no,0
1496,no,0
1497,yes,208.3
1498,no,0
1499,no,0
1500,no,0
1501,no,0
1502,yes,248
1503,no,0
1504,no,0
1505,yes,109
1506,yes,206.6
1507,no,0
1508,yes,25
1509,yes,63.9
1510,yes,27.7
1511,yes,20.2
1512,yes,135.2
1513,no,0
1514,yes,162.1
1515,no,0
1516,yes,420
1517,no,0
1518,yes,348.6
1519,yes,480.4
1520,yes,193
1521,no,0
1522,no,0
1523,yes,298.3
1524,no,0
1525,yes,130.2
1526,no,0
1527,no,0
1528,yes,138.1
1529,no,0
1530,no,0
1531,yes,49.9
1532,no,0
1533,yes,125.7
1534,no,0
1535,no,0
1536,yes,490.3
1537,no,0
1538,yes,477.2
1539,yes,283
1540,no,0
1541,yes,134.3
1542,yes,104.6
1543,no,0
1544,no,0
1545,yes,117.7
1546,yes,318
1547,no,0
1548,yes,458.3
1549,yes,193.4
1550,yes,79.1
1551,no,0
1552,yes,190.7
1553,yes,232.9
1554,yes,399.1
1555,no,0
1556,yes,323
1557,no,0
1558,no,0
1559,no,0
1560,no,0
1561,yes,190
1562,no,0
1563,no,0
1564,yes,2.2
1565,no,0
1566,yes,498.2
1567,yes,182.8
1568,no,0
1569,yes,474
1570,yes,201.4
1571,no,0
1572,no,0
1573,no,0
1574,yes,194.9
1575,no,0
1576,no,0
1577,no,0
1578,no,0
1579,no,0
1580,no,0
1581,no,0
1582,no,0
1583,yes,496
1584,no,0
1585,yes,257
1586,no,0
1587,no,0
1588,yes,132
1589,no,0
1590,yes,168.6
1591,no,0
1592,no,0
1593,yes,152.4
1594,yes,17.6
1595,yes,149.1
1596,yes,255.3
1597,no,0
1598,no,0
1599,no,0
1600,no,0
1601,yes,324.5
1602,yes,211.1
1603,yes,38.5
1604,no,0
1605,no,0
1606,yes,301.2
1607,yes,395
1608,yes,220.9
1609,no,0
1610,yes,350.3
1611,yes,248.2
1612,no,0
1613,yes,205.1
1614,no,0
1615,no,0
1616,no,0
1617,no,0
1618,yes,228.4
1619,yes,74.6
1620,yes,465.6
1621,yes,342.6
1622,yes,404.2
1623,no,0
1624,no,0
1625,yes,79.9
1626,yes,196.8
1627,no,0
1628,no,0
1629,yes,471.6
1630,yes,129.6
1631,yes,389.5
1632,no,0
1633,yes,63.1
1634,yes,152.4
1635,no,0
1636,no,0
1637,yes,74.5
1638,no,0
1639,yes,53.3
1640,no,0
1641,no,0
1642,yes,487.8
1643,no,0
1644,no,0
1645,yes,208.9
1646,no,0
1647,no,0
1648,yes,98.5
1649,no,0
1650,yes,408.6
1651,yes,231.1
1652,yes,256.4
1653,no,0
1654,no,0
1655,no,0
1656,yes,75.2
1657,yes,219.5
1658,yes,65.4
1659,no,0
1660,yes,8.4
1661,yes,334.6
1662,yes,41.5
1663,no,0
1664,yes,205.9
1665,yes,222.2
1666,no,0
1667,no,0
1668,no,0
1669,yes,99.6
1670,no,0
1671,no,0
1672,yes,267.1
1673,no,0
1674,yes,53.9
1675,no,0
1676,no,0
1677,no,0
1678,yes,17
1679,no,0
1680,no,0
1681,yes,261.8
1682,yes,34.2
1683,yes,416.9
1684,yes,186
1685,no,0
1686,yes,352
1687,yes,315.4
1688,yes,220.9
1689,no,0
1690,yes,119.6
1691,no,0
1692,no,0
1693,no,0
1694,yes,6.2
1695,yes,227.4
1696,no,0
1697,no,0
1698,yes,206.8
1699,yes,82.8
1700,no,0
1701,yes,431.7
1702,yes,472.9
1703,no,0
1704,yes,93.5
1705,yes,83.7
1706,no,0
1707,yes,142.7
1708,no,0
1709,yes,15
1710,yes,140.1
1711,yes,314.8
1712,yes,425.7
1713,yes,279.7
1714,no,0
1715,no,0
1716,yes,38
1717,no,0
1718,yes,1.2
1719,yes,332.9
1720,no,0
1721,yes,213.9
1722,yes,89.4
1723,no,0
1724,no,0
1725,no,0
1726,yes,423.6
1727,yes,122.7
1728,yes,50.6
1729,no,0
1730,no,0
1731,no,0
1732,yes,169.7
1733,no,0
1734,no,0
1735,no,0
1736,no,0
1737,no,0
1738,no,0
1739,no,0
1740,yes,318.8
1741,no,0
1742,no,0
1743,no,0
1744,yes,75.2
1745,no,0
1746,no,0
1747,no,0
1748,no,0
1749,yes,356.6
1750,no,0
1751,no,0
1752,no,0
1753,yes,216.2
1754,no,0
1755,yes,377.4
1756,no,0
1757,yes,66.6
1758,no,0
1759,yes,4.3
1760,no,0
1761,yes,498.4
1762,no,0
1763,yes,431.1
1764,no,0
1765,no,0
1766,yes,168.3
1767,yes,340.1
1768,no,0
1769,yes,204.6
1770,no,0
1771,yes,166
1772,no,0
1773,no,0
1774,no,0
1775,no,0
1776,yes,467.3
1777,yes,5.7
1778,no,0
1779,no,0
1780,yes,387.7
