48,112
181,132
46,73
28,94
163,79
183,52
214,58
327,91
213,146
18,167
81,66
129,29
14,58
261,170
202,188
98,143
207,73
93,143
91,93
22,171
287,179
118,98
57,39
312,1
18,157
359,38
231,52
331,100
344,41
2,21
323,158
240,132
253,95
278,197
213,200
212,59
265,169
175,48
118,116
289,169
176,188
195,25
389,197
298,154
242,28
244,139
353,69
114,173
10,30
67,172
389,95
228,77
240,125
73,68
37,99
10,82
376,128
46,25
292,183
88,95
211,193
148,196
79,114
256,68
331,189
170,90
129,153
254,67
362,169
380,174
94,92
219,93
242,177
143,188
59,48
284,100
387,128
248,86
257,24
378,29
36,65
65,182
201,172
383,162
335,7
219,62
91,128
164,150
160,188
130,32
93,183
75,106
361,59
389,45
239,185
207,190
298,128
109,152
79,176
327,187
124,125
193,42
292,117
137,8
280,152
162,169
85,130
114,15
207,18
334,27
113,135
145,87
322,103
94,29
182,135
251,34
42,146
314,160
13,163
86,127
126,64
186,132
209,151
18,123
133,134
351,194
120,89
389,102
204,110
167,178
211,144
288,37
365,176
205,74
309,194
268,197
187,160
117,85
335,161
202,22
226,176
48,91
61,172
123,190
238,122
187,168
230,69
312,95
115,177
46,130
398,114
248,77
148,104
159,93
69,6
143,187
142,55
30,57
263,96
188,190
380,91
248,8
268,8
200,30
147,116
152,167
156,186
38,175
14,61
250,158
201,75
225,139
191,100
192,141
335,103
87,13
286,42
186,148
134,8
111,118
235,49
286,163
136,61
283,35
359,104
80,100
2,126
173,20
76,169
286,181
222,142
32,28
211,99
340,72
227,103
255,170
112,103
375,200
370,148
190,1
339,46
185,110
110,42
119,70
32,126
114,57
203,38
372,51
15,82
99,7
15,71
350,186
176,145
189,10
351,78
70,61
85,62
207,84
219,12
151,116
365,54
98,160
48,172
232,185
3,82
205,128
136,125
318,1
175,103
288,128
278,130
233,112
130,103
347,135
188,60
276,35
397,127
183,59
71,157
55,70
41,128
153,4
48,12
183,197
141,97
20,141
171,190
307,173
333,121
374,16
297,113
263,99
215,199
392,193
72,65
42,185
71,165
368,33
144,13
82,38
18,6
48,187
326,128
77,165
76,142
103,175
219,107
247,27
53,112
333,131
43,200
57,59
214,128
25,15
112,150
118,36
390,168
399,122
126,55
217,77
134,92
184,50
269,188
381,162
335,105
168,178
267,68
301,72
285,176
328,49
331,46
353,175
386,140
301,19
238,61
26,158
156,110
217,87
152,67
341,11
390,16
376,100
6,144
259,74
64,77
26,173
11,169
183,72
42,75
166,140
313,9
304,166
69,136
377,112
191,132
248,176
47,137
185,154
344,109
276,30
384,35
379,137
12,120
357,156
253,83
30,39
364,6
299,132
150,87
111,11
264,190
399,89
266,68
197,15
139,88
183,195
176,33
196,65
43,19
260,176
125,137
317,76
76,118
149,7
131,67
10,47
252,88
195,69
53,178
327,26
276,18
23,153
288,38
274,74
267,19
244,143
315,156
289,96
340,56
372,45
19,187
275,66
283,101
5,38
224,53
83,154
340,179
335,178
196,48
312,189
34,134
88,76
49,95
51,52
82,71
128,155
114,48
229,52
95,33
213,59
350,126
329,160
206,118
47,68
234,166
340,116
370,33
226,80
342,20
186,50
199,75
81,79
205,158
154,31
184,73
295,124
40,37
159,52
59,42
382,151
282,177
288,168
34,123
387,76
94,10
170,157
269,64
175,92
330,138
350,164
276,120
101,68
47,31
34,152
198,131
283,81
290,144
170,45
297,118
143,87
87,109
19,101
62,30
301,75
285,100
311,75
306,7
46,81
239,80
252,15
205,113
259,195
339,103
101,103
2,20
349,42
27,122
250,137
369,107
283,168
174,109
266,49
218,21
360,174
80,161
108,176
145,63
188,68
389,160
7,200
344,129
90,197
251,49
259,4
204,43
24,164
130,111
243,179
311,115
108,104
70,141
3,192
183,50
183,80
352,175
208,178
86,102
311,71
90,165
232,118
335,165
280,151
61,88
230,111
280,168
259,185
349,175
49,120
33,162
221,55
234,37
188,85
250,141
231,42
110,31
230,42
299,43
254,35
292,72
74,112
347,174
314,147
365,135
174,29
108,123
241,142
107,5
342,35
395,17
211,178
8,25
336,150
387,148
62,18
238,190
103,144
153,150
313,191
207,130
338,182
255,51
187,59
235,184
36,66
323,27
371,95
304,53
332,66
159,170
80,60
115,124
389,189
89,144
360,188
394,91
277,163
99,104
356,157
80,44
186,2
127,153
252,97
340,70
360,154
107,122
76,128
76,57
351,146
214,24
303,180
95,146
272,140
267,125
224,48
151,135
287,112
7,189
94,98
150,15
73,106
336,10
356,107
81,121
38,81
124,50
136,130
107,106
332,71
106,32
62,54
306,114
219,109
294,139
371,7
239,63
161,118
152,187
261,156
345,183
69,113
116,137
8,163
304,17
126,74
9,70
32,87
356,59
315,15
35,73
188,139
93,3
186,37
19,88
84,34
212,132
390,121
326,151
397,195
47,110
47,97
356,121
263,142
358,159
239,200
392,138
318,79
226,138
385,159
151,66
315,77
375,164
268,195
292,78
179,188
324,105
163,22
379,45
7,106
22,87
167,37
355,100
164,15
110,46
353,9
194,9
65,105
178,196
134,76
49,23
16,143
18,164
187,151
6,11
3,196
323,29
9,131
97,3
143,19
384,38
335,187
348,156
377,65
15,91
61,7
298,46
44,54
194,75
350,199
90,72
131,175
68,129
154,38
71,26
51,43
319,44
358,1
231,106
96,15
135,33
336,18
77,130
86,83
93,70
38,89
313,14
271,197
335,71
127,103
325,8
322,67
325,180
94,99
296,173
63,132
132,111
84,64
5,31
22,198
397,23
284,59
219,180
192,119
350,39
261,115
354,78
267,132
239,11
377,28
191,136
239,35
14,128
154,199
213,30
248,142
24,170
381,124
3,199
322,174
349,141
237,186
234,134
194,47
144,63
8,77
112,191
40,115
68,169
106,173
215,73
175,1
88,168
111,62
252,183
368,179
374,165
11,168
40,49
158,64
278,127
161,169
271,34
105,169
235,197
30,152
259,138
221,86
146,86
287,115
354,112
296,91
163,64
158,117
300,29
371,154
114,53
356,60
26,18
168,90
34,159
57,10
80,53
127,139
180,90
144,2
283,8
301,145
325,83
223,106
84,72
39,166
83,37
385,137
285,138
186,80
377,156
131,44
369,68
247,26
163,129
124,23
210,94
270,196
112,158
90,179
108,143
32,110
220,106
312,150
132,3
370,8
164,17
61,36
276,83
217,25
225,145
46,58
84,54
25,190
199,14
233,147
23,123
109,120
71,40
172,21
122,122
354,147
31,57
157,147
266,34
299,183
391,122
225,90
109,10
348,121
211,149
296,22
70,178
337,113
294,82
205,141
196,1
278,107
108,181
25,24
289,23
239,7
365,92
270,159
53,10
95,115
126,115
398,132
131,132
52,191
273,154
52,69
312,145
71,182
130,11
129,51
366,121
42,159
285,113
132,119
239,41
259,53
388,127
109,58
320,175
152,14
207,48
380,93
363,77
81,160
178,4
159,109
248,132
180,119
2,96
392,23
109,21
32,72
274,165
212,83
203,9
17,64
333,127
125,147
15,97
267,60
250,18
30,25
398,155
294,117
204,144
258,161
261,197
385,194
217,56
88,154
151,96
115,69
66,123
104,90
310,186
56,161
132,24
48,42
186,182
162,41
292,100
176,167
229,103
270,119
20,53
277,165
151,41
358,31
160,150
21,25
26,102
241,113
385,152
276,191
260,115
175,194
284,86
260,154
106,11
192,82
355,110
94,161
330,145
45,125
272,13
108,38
110,16
123,179
319,41
194,184
78,125
302,178
163,103
350,64
156,177
225,2
365,45
222,150
136,50
